gt,hyp
خدم الbrands هذيك بعدين لما جت كورونا,خدم البرانت هذيك بعدين لمن جد كورونا
ok هذي ال في عشرين عشرين جت كورونا اخر التسعطعش بس في عشرين عشرين, أوكي هذه في 2020 الجود كورونا آخر 19 بس في 2020
ok المالي هذا أثرها المالي نقطة وبعدين يجي المعروض, أوكي المالي هذا اثرها المالي نقطة وبعدين يجي المحروف
انت في سوق حر ماتقدر تجي تقول شركات لا تفتح مطعم وما تقدر تجي تقول تسوي zoning, انت في سوق حر ما تقدر تجي تقول شركات لا تفتح مطعم وما تقدر تجي تقول تسوي زوننج
فالنهاية اقتصاد حر من حقه انه يأخذ تصريح ويفتح مطعم هو صاحب القرار ok فصار فيه معروض ومعروض من القطاع الخاص, في النهاية قصاد حر من حقه انه ياخد تصريح ويفتح مطعم هو صاحب القرار فسار في معروض معروض من قطاع الخاص
والdemand جالس يزيد بس بالتدريج, والدمان جاز يزيد بس بالتدريج
طلب حجز في billionaire, ياسخة تدخيل لا ميازو
اء ماعرف سوي جربنا الshow بعدين لقينا comments كثيرة انه الshow, ما عرف سوي جربنا الشو بعدين لقينا كومنز كثيرة انه الشو
اء ممل ومتكرر وقفنا الshow, ممل ومتكرر وقفنا الشو
لمن وقفنا الshow الان تجينا طلبات انه رجعوا الshow, لما نوقفنا الشو الآن تجينا الطلبات انه رجعوا الشو
الشركة اللي جايبينها عشان نسوي الshow هي شركة في اسبانيا, الشركة اللي جايبين عشان نسوي الشو هي شركة في اسبانيا
هل المساحة الملمومة والناس سعر لما والسعر ok السعر في شيكتي, حال المساحة الملمومة والناس السعر السعر في جاكتي
فهو يعتبر casual, هو يعتبر casual
اكثر من انه يعتبر fine dinning لكن ال quality اللي جالس اعطيك إياها, أكثر من انه يعتبر fine dining لكن الكوالتي اللي جاي سأعطيك إياها
نفس الquality اللي جالس اعطيك اياها فسنيور ساسي ال ingredients اللي انا استخدمها, نفس الكولات اللي جاهس يعتك يا حافظي نيور ساسي الانجريدينز اللي نستخدمها
هي نفس ال ingredients عملنا ما نأخذ نوعين من ال ingredients او two level من الingrediants, هي نفس الانجريدينس ما استخدم نوعه من انجريدينس أو تو لفل من انجريدينس
very high quality ingredients بس نزل من cost of operation اقل انه مطعم اصغر فعدد موظفين اصغر فا, very high quality ingredients بس انزلة من cost of operation أقل من مطعم أصغر في عدد الموظفين أصغر
بس مو ما رخصنا فال ingredients هي نفس ال ingredients فا بالنسبة للناس شيكتي value for money, بس مو ما رخصنا في ال ingredient سي نفس ingredient فبالنسبة للناس شكتتي value for money
أربعة وثمانين طباخ ايه موب واي ما يشمل الstaff الخدمة, 84 طباخ ايه ما يشمل الساة في الخدمة
ال ايش بس فالback of house فالمنطقة المطبخ, طبق بس في الباكة الفهاوس في منطقة المطبخ
أربعة وثمانين أربعة وثمانين وكم اللي يشتغلون في تقديم الخدمة الtotal مية وثلاثة وخمسين شخص يشتغل في سنيور ساسي, اربعة وثمانين اربعة وثمانين وكامل يشتغلون في تقديم الخدمة التوتال مية وثلاثة وخمسين شخص يشتغل في سنيور ساسي
هذا اللي كلفكم اربعين مليون اربعين هذا هو الrecord حقكم لانه هذي ارض, هذا اللي كذفكم 40 مليون طيب 40 مليون هذا هو الریکورد حقك لما هذه أرض
وتم تطويرها على شكل فلة وجبنا richard, وتم تطويرها على شكل فيلا وجبنا ريتشارد
قلنا له من day one نبغى نعطي الexpierence venetian, ونعلو من ديون نبغى نعطي الـ experience venetian
جاية مستوحاة من venice, جاية مستوحاء من فينيس
فهو صمم هذا richard اللي صمم لنا صمم فنادق في venice, فهو صمم هذا ريتشارد اللي صمم له أنا صمم فنادق في فنس
فبنينا الأرض على هذا الأساس سوينا لها parking تحت full basement مساحة الأرض الفين وسبع مية متر, فبنينا الأرض على هذا الأساس هو أنها لحظة باركينغ تحت فول بيسمنت مساحة الأرض 2700 متر
مباني الف ومية متر مسطح وfull basement تحت, مباني 1100 متر مسطح وفل باسمنت تحت
ب menu فيه مية وثمانين item فالmenu, بمن يو في 180 item في المنيو
ok فيه varity كل يوم عندنا, أوكي في فرايتي كل يوم عندنا
fully booked فالعشاء كل يوم اوه ما زال ما زال, فولي بوكت في العشاء كل يوم اه ما زال ما زال
ايا كان ايام الاسبوع الذروة تسعة ونص الا ما تلاقيه fully booked ماشاءالله, ما شاء الله
كا pop up زوما و كويا,
pop up سويناهم في موسم جدة في في نفس الوقت, pop up سوناهم في موسم جدة في نفس الوقت
لكن إيرث كان already فاتح فالرياض, لكن ارت كانوا فاتح في الرياض
فا هذي اربع مطاعم فتحناها جديدة ماهي موجودة كانت فالسعودية اكثر واحد كان عليه إقبال واكثر comments كان يجي كويا, فهذه أربع مطاعم فتحناها جديدة مهمة وجودة كانت في السعودية اكثر واحد كان عليه قبله واكثر كومنتس كان يجي كويا
ولما فتحتوه لما فتحناه في dq فتحنا another pop up, ولما فتحتوا لما فتحنا في الدكو فتحنا اخر بابا
صحيح كان برضو pop up فالdq في عود سكوير ايه كان عليه إقبال بعدين قفلنا, صحيح كان برضو بابا في الدكيو في عود سكوير أي كان عليه إقبال بعدين قفلنا
فتحنا الفرع الدائم وقعنا الagreement فتحنا الفرع الدائم ماهو قاعد يحقق المطلوب فالبدايات تحقق, فتحنا الفرعدام وقعنا الأجريمة وفتحنا الفرعدام ما هو قاعد يحقق المطلوب في البدايات تحقق 
بعدين نزل نزل الdemand شوي وليس ال unclear , بعدين نزل اه نزل الدمان شوي ليش المعروض
بس فالبدايات جلس اول ست شهور fully booked كل يوم, بس في البدايات جلس أول ستة شهور فليبوكت كل يوم
يوميا ماشاءالله تبارك الله demand بيف بار نفس الحكاية بيف بار نفس الشيء, يوميا ما شاء الله تبارك الله دمان بيفبار نفس الحكاية بيفبار نفس الشيء
في قوقل تقييمه ثلاثة ونص اء صحيح هو اقل brand عندكم كتقييم صحيح, في جوجل تقييم ثلاثة ونص صحيح هو أقل براند عندكم كتقييم صحيح
وهذا ال case ينطب او هذي الحالة تنطبق على اغلب المطاعم, وهذا الكيش ينطبق او هذي الحالة تنطبق على أغلب المطاعم
ما بعد مرحلة كورونا كورونا كانت الذروة واسطات وينباع حجز lpm, ما بعد مرحلة كورونا كورونا كانت الذروة واسطات وينباع حجز lpm
ال demand ال varity طلعت,
ثاني شيء مو demand supply قصدك اء عفوا ال supply العرض العرض, ثاني شيء مو الديماند السبلاي قصيرا عفوا ناس سبلاي العرض
اء الsupply ارتفع مرة كثير الsupply المعروض, السبلاي ارتفع مرة كثير السبلاي المعروض
فمن الطبيعي انه فتحت منطقة كبيرة وفيها مجموعة كبيرة من الvariety, من الطبيعي انه فتحت منطقة كبيرة وفيها مجموعة كبيرة من الفرايتي
اء lasen vally ماشاءالله منطقة جديدة ومطورة وفيها مجموعة من المطاعم كافد, ليسن فالي ما شاء الله منطقة جديدة مطورة وفيها مجموعة من الطاعم كافت
ماشاءالله تبارك الله صار فيها مجموعة فا الرياض صارت والخزامى الفيصلية الخزامى الفيصلية عفوا فيها lpm فيه مامو فيه اء ميراكي فيه مجموعة, ما شاء الله تبرك الله صار فيها مجموعة الرياض صارت خزامة الفيصلية الخزامة الفيصلية عفوا فيها البي ايم في مامو في مراكي في مجموعة
اسماء كبيرة فيا الرياض الان برضو فيا رياض الان lately هي اخر هذا فيا رياض ماشاءالله تبارك الله جوا فوق العشر مطاعم او خمسطعشر مطعم, اسماعك كبير فييا رياض الان برضو فييا رياض الان ليتلك هي اخر فييا رياض ما شاء الله تبارك الله جوه فوق 10 مطعم او 15 مطعم
ok ونسحب عالمكان القديم سواء اللي بليونير تسحب عالمكان ماتغير شيء في بليونير, ونسحب على المكان القديم من ساذن لمليونير نسحب على المكان ما تغير شيء في مليونير
مع الlock down او مع حضر التجول غشت القرارات الاستثمارية صح الكل أعطت انطباع full وطلب وزحمة, مع اللاكدان أو مع الحظ التجو د غشة القرارات الاستثمارية الكل شاف المطعم فل وطلب وزحمة
ايه فالناس تحمست وهذولي فتحوا بعد سنتين من كورونا خلاص الناس هديت ايه الناس هديت شيء طبيعي والناس سافرت وصار الbudget او ميزانيته الشخصية, طيح الناس اتحمست وهذول اللي فتحوا بعد سنتين من كورونا حلاص الناس هديت الناس هديت شيء طبيعي عدى ونفسفرت وصار البوجيت أو ميزانيت الشخصية
بالضبط يسافر فيها وماعاد فيه rush, يسافر فيها وماعد في رش 
فيه direct و indirect, في direct and indirect
تتكلم ترا خمسة وأربعين بالمية وخمسة وخمسين بالمية نساء اه مو كثير ظنيت اكثر لا وطبعا الرجال ما تستهين فيهم لأنه الرجال انا أتكلم ك business ايه المطعم مهم, تتكلم ترا 45 رجال و 55 نساء مو كثيرة اضميت اكثر لا وطبعا الرجال ما تستهين فيهم لانه الرجال انا اتكلم ك business المطعم مهم
لانه يدفع اكثر average per check حق الرجل اكثر من المرأة, انه average per check حق الرجل اكثر من المرأة
ok بس اتكلم الحين business كا pure business الربح من الرجل الmale, بس تكلب حين business computer business الربح من الرجال الميل
الspending عندهم اعلى من الfemale الرجال spending اعلى مافيه كلام فالمطاعم لانه ماشاءالله أكلهم اعلى ok ok, الـ spending عندهم أعلى من الفيميال الرجال spending أعلى ما فيه كلام في المطاعب لأنه ما شاء الله أكلهم أعلى أوكي
انه الناس تربط الdrop اللي صار ب, انه الناس تربط الدروبة اللي صار به
اء ففيه ناس تربط هذا الdrop او هذا التراجع اللي صاير فالمطاعم بسبب وجود المواسم, آآ ففي ناس تربط هذا الدروب أو هذا التراجع اليساري في المطاعم بسبب وجود المواسم
عطنا بالأرقام اعطيك بالارقام كم ينزل مبيعاتكم فوقت الseason, أعطى بالأرقام كم يزل مبيعاتكم فوقتب السيزة 
اء احيان وقت الseason يصير فيه drop ثلاثين بالمية, احيان وقت السيزنت يصير فيه دروب 30 
ثلاثين بالمية خلال فترة بشكل بشكل عام انا اتكلم بس لا مطعم مطعم يفرق اكيد بس انا اتكلم بشكل عام ايه بشكل عام فهذا الdrop ينزل ينزل طيب على كامل السنة كم الزيادة, 30 خلاف التخصيص بشكل عام أنا أتكلم بس لا مطعم يفرق أكيد بشكل عام فهذا drop ينزل طيب على كامل السنة كم الزيادة
احنا عندنا our own call center, إحنا عندنا our own call center
ok اكثر قبل ما انها بس عشان تستقطب من الخارج, أوكي أكثر قبل ما انها بس عشان تستقطب منها خارج
اء ربحه مضمون احنا شاركنا ربحه مضمون فالمواسم ok اء, ربش مضمون ربش مضمون احنا شاركنا في المواسم أوكي
متحمل الoperation cost, بتحملة operation cost
ايه يعني لا مدفوع فالagreement طيب اجل كلمنا عن تجربتكم انتم مع المواسم انتوا شاركتوا بموسم العلا موسم الرياض شاركنا في موسم العلا الفين وتسعطعش الفين وتسعطعش, أي يعني لا مدفوع ثم أجل كلمن عن تجربتكم أنتم مع المواسم شاركتم في موسم العلا موسم الرياض موسم جدة شاركتم في موسم العلا 2019 2019
اء نأخذ نسبة من ال نأخذ يأخذوا النسبة مننا من ال revenue, ناخذ نسبة من الـ ناخذ ياخذ النسبة مننا من الـ revenue
ok يشاركوك في ال revenue مقابل التقديم الخدمات مقابل تقديم الموقع , اوكي يشاركوك في الريفنيوم مقابل تقديم الخدمات مقابل تقديم الموقع
ok والteam اللي كان يطلع عندنا احنا في وقتنا في نوزومي في طنطورة كان يطلع الteam من نوزومي جدة, والتيام اللي كانت عندنا احنا في وقتنا في النزومي في التنطور كانت عن التيم من نزومي جدا
ok طلعنا الفريق العمل من نوزومي جدة لانه اقرب, طلعنا الفريق العمل من نزومي جدا لانه اقرب
ايه المربح الأهم مشاركتنا ال marketing انه احنا شاركنا هناك, المربح الآن مشاركتنا الماركتينج إنه إحنا شاركنا هناك
يعني اقدر اقولك break even break even طيب ليش مستمر, يعني اقدر اقولك break even break even طب ليش مستمر 
لو انتهى العقد بعد نهاية عقدي ينتهي على رمضان نهاية رمضان الجاي ايوه هذا اللي جاي في عام عشرين اربع وعشرين في مارس يعني او april, لو انتهى العقد هذا نهاية عقديه انتهي على رمضان نهاية رمضان الجاي في عام 2024 في مارس يعني أو أيفرل
ايه منافسة فتحتاج خطة فيمكن مش الوضع ال ال financial position, ايه فاتحتاجك تغطط فيمكن مش الوضع الفاناشة الفوسيشن
ok فا فا وضع الشركة وانا كceo للشركة او الشريك إداري فالشركة ما ماتوقع انه حي, أوكي فوضع الشركة وانا كسي هو للشركة او شريك اداري في الشركة ما توقع انها حقيق
كانت ال feedback اللي تجينا من الناس حر, وكانت الفيدباك اللي جينا من الناس حر
نسبة من الإيرادات لكنك تأخذ الموقع مجانا نأخذ الموقع وال fees اللي كنا ندفعها لل franchisors كانت تروح direct لل franchisors يعني zuma مأخذ fees, لكنك تاخد موقع مجاني ناخد موقع والفيز اللي كنا نتفحل للفرانشايزورس كانت تروح دائرك للفرانشايزورس يعني زوم ما أخذ فيز
هذي اخذها زوما كويا مأخذ fees اخذها كويا نصرت مأخذ fees اخذها نصرت هل ربحت في هذي فالمجمل ايه ربحت ربحت ايه ربحت, هذه أخذ هزومة كوية مااخذ فيس أخذه كوي نصرة مااخذ فيس هل ربحت في هذا المواسط في الموجمل ايه ربحت ربحت في المواسط ايه ربحت
وما تكررت لان ال model او نموذج عمل عند المواسم تغير بالضبط يعني مثلا مثلا, وما تكررت لأن الموديل أو النموذج عمل عند المواسم تغير بالضبط يعني مثلا مثلا 
ايرث كافيه لأنه فاتح فما كان فيه fees لايرث كافيه, ايرث كافاة لانه فاتح فما كان فيه فيز لايرث كافاة
فايرث كافيه يعني اعطيك هيا انت دايما هي معادلة ايه overall ربحان ايرث كافيه خسرت, يعني أعطيك هي انت دائم ا هي معادلة overall ربحان إرت كافية خسرت
لكن المجمل ربحان ok فتنظر لها كذا يعني هي وال business it s it s a bundle واليوم أصحاب المطاعم خلال فترة ال season او خلال فترة الموسم اللي يصير فيها نزول, لكن المجمل ربحان أوكي فتنظر لها كذا يعني هي والبزنس تسبندل واليوم أصحاب المطاعم خلال فترة السيزن أو خلال فترة الموسم اللي صير فيها نزول
ولا لاتشارك خل إجازات موظفينك في فترة الموسم لانه فيه drop ثلاثين بالمية وش, ولا لا تشارك خلي إجازات موظفينك في فترة الموسم لأنه في درب بالثلاثين في المئة
فترة الموسم فترة الموسم انك كون انك اقول لاحد روح شارك في الموسم هل عندك القدرة المقدرة الإدارية والoperation التشغيلية, فترة الموصل كون انك اقول لأحد روح شارك في الموصل هل عندك القدرة المقدرة الإدارية والاوبريشن التشغيلية
ولا بتستخدم احد من الteam اللي عندك هذي يحدد النقطة كل شركة وشركة يختلف ان كان فقط بتوظف للموسم, ولا بتستخدم احد من التيم اللي عندك هذه يحدد النقطة هادي كل شركة وشركة يختلف ان كانت فقط بتوظف لي الموسم
فقط لثلاث شهور pop up بغض النظر هو وينه الpop up هذا ثلاث شهور pop up اكيد اكيد, فقط لي ثلاثة شهور pop up غض النظر هو ويني pop up هذا ثلاثة شهور pop up أكيد أكيد
غير مجدي اقتصاديا لأنك انت قاعد توظف فقط لثلاث شهور طب ما مداك تحط structure وتحط كابكس وتصرف, غير مجد اقتصاديا لانك انت قاعد توظف فقط لثلاثة شهر طب ما مداك تحط structure وتحط capex وتصرف
ترا ال margins اذا نجحت وكل شيء تمام ال margin ماتتعدى خمسة, ترى المارجنس إذا ناجحت وكل شي تمام المارجنس ما تتعدى خمسة عام
خمسة بالمية عشرة بالمية يا ساتر تترا هذا اليوم مارجنكم في القطاع هذا القطا وين الفترة الذهبية الفين واربعطعش وخمسطعش لا كانت الmargins عشرين بالمية, يا ساتر هذا اليوم مرجنكم في القطاع وين الفترة الذهبية 2014 و15 نا كانت المرجن 20 
اكثر الفترة الذهبية ترا ما حتى ما يعني الى خمسة وعشرين اربع وعشرين بالمية ترا ما تتعداها ما تتعداها الmargins ماعمرك انت تتعداها, أكثر شوي ترى مات حتى مات يعني إلى 25 24 ترى مات تعداها مات تعداها المارجنز ما عمره كانت تتعداها
بس الناس تعتقد انه تشوف الزحمة طب ما تربط تكلفة الstaff تكلفة ال accommodation تكلفة الرين تكلفة ال cost of food, بس الناس تعتقد انه تشوف الزحمة طب ما تربط تكلفة الـ staff تكلفة الـ accommodation تكلفة الـ rent تكلفة ال cost of food
ok فبالتالي ما ماهو موجود فإذا انت بتشارك as pop, اوكي فبالتالي ما هو موجود فاذا انت بتشارك في as a pop up
ok مافيه انا ما انصح اذا ما كان, اوكي مافي انا ماانصح اذا ماكان
جاية في ترتيب معين يغطي لك بس لو طلعت منها break even انت ممكن تستفيد marketing, جاي فيه ترتيب معين يغطي لك بس لو طلعت منها break even انت ممكن تستفيد بماركتنج
تستفيد اء خساير بسيطة تتحملها من اجل الbrands, تستفيد هذا خسائر بسيطة تتحملها من أجل البراند واو على آخر
قاعدين تستغلون السعوديين ولا وش الفكرة لا والله بالعكس ليش هذا التفاوت ليش فيه ليش دايما الأسعار عندنا اغلى انت اول شيء عندك الmarket price, يعني نستغرن السعوديين ولوش الفكرة لا والله بالعكس ليش هذا التفاوت ليش دائما الأسعار عندنا أغلى انت اول شي عندك الماركت برايس
احنا نعطي لشركات فأنت ال suppliers اللي تتعامل معهم والمخلص الجمركي و الى اخره انت الين ماتوصلك المنتج الى مطعمك, إحنا نأتي لشركات فإنت السابلايرز اللي تتعامل معهم والمخلص في الجمراء وآخرين أنت أليما توصلك المنتج إلى مطعمك 
ال cost الى وصوله الى مطعمك او مقرك او مطبخك اعلى من الcost في مكان ثاني ليش, الـ cost إلى وصوله إلى مطعمك أو مقرك أو مطبخك أعلى من الـ cost في مكان ثاني ليش 
رسوم حكومية ولا وفرة خدمات ال process يطول شوي فبالتالي انت كل يوم تطول فيه ترا هو تكلفة على ال supplier, رسوم حكومية ولا وفرة خدمات البروستي يطول شوي فبالتالي انت كل يوم تطول فيه هو تكلفة على السبلاير
ال اللي الlogistic company فبالتالي تكلفتهم مرتفعة, الليجستك كومباني فبالتالي تكلفته مرتفعة
انت الgp الgross profit عندك تكون طال عمرك من خمسة وسبعين الى ثمانين فال فالمجال الfine dinning انا ماعرف ال qsr كم, انت الجي بي الـ gross profits عندك تكون طال عمرك من 75 إلى 80 في المجال الفعيندانيك أنا ما يعرف الـ qsr كب
في تتكلم خمسة وسبعين الى ثمانين بالمية فأنت هذي عشان تحقق الparameters هذي ok فيجب انك تبني سياسة تسعيرك مبنية على الشيء هذا, تتكلم 75 إلى 80 فأنت هذه عشان تحقق البرميترز هذي فيجب أنك تبني سياسة تسعيرك مبنية على الشيء هذا
احنا الstaff cost عندنا عالميا فالfine dinning تتراوح من ستة وعشرين الى ثمانية وعشرين بالمية staff cost من اجمالي الcost الoperation cost, احنا الستاف كوست عندنا عالميا في الفاين داننج تراوح من 26 إلى 28 من إجمال الكوست الـoperation كوست
شلون انا موظف يجيني يداوم الساعة كذا فالمطعم يحضر ليش ماتطبق النظام هنا ماعندي ماقدر انا هنا في zonning للسكن, أنا موظف يجيني يداوم الساعة كذا في المطعم يحضر ليش ما تطبك النظام هنا ما عندي ما أقدر أنا هنا في زوننغ للسكن
هي مجموعة اشخاص إدارة كاملة اسمها إدارة الadmnistration إدارة الadmnistration تدير, هو مجموعة أشخاص إدارة كاملة اسمها إدارة الادمنستراتي إدارة الادمنستراتي تدير
للسرير للسرير اليوم كانوا ساكنين قريب الى لدرجة اللي يبغى يجي بسيارة يجي او اللي يبغى يجي برجوله يجي بعدين صار فيه zonning, للسرير للسرير اليوم كانوا سكنين قريب الى لدرجة اللي يبغي يجي بسياره يجي او اللي يبغي يجي برتول ويجي بعدين صار في زوننك
zonning اللي هي أماكن محددة يسكنونها عمالة غيرها ممنوع غيرها ممنوع ارتفع اليوم الى ثلاثة وعشرين ريال, سالينج اللي هي أماكن محددة يسكنوا للعمالة غيرها ممنوع غيرها ممنوع ارتفع اليوم إلى 23 رياح
فأحنا قلنا unclear ماكان فيه مقابل مالي مقابل مالي ok اليوم فيه عندك مقابل مالي الشخص الأجنبي يكلفك, فاحنا قلنا او زمان مقابل مالي المقابل مالي اليوم في عندك مقابل مالي الشخص الاجنبي يكلفك
طب ربحك كله مو تسعة مليون انت عندك الفين فا الفين بس فيه منهم سعوديين الإجمالي كم نسبة السعودة عندك فالhead office, أنت عندك الفين فـ الفين بس في منهم سعديين الإجمالي كم نسبة تستاعد عندك في الهيد أوفيس
فالtotal الheadoffice الالف وثمان مية هذولي كم منهم ستين بالمية السعودة بالhead office, الهيد اوفيس ١٠٠ هذولي كم نعم ٢٠ استعودة في الهيد اوفيس
في خارج ال head office انت لازم to maintain نسبة السعودة اللي هي تقريبا ثلاثين بالمية عشان تجلس على الأخضر, في خارج ال head office انت لازم تمنتين نسبة السعودة اللي هي تقريبا 30 عشان تجلس على الاخضر
انا الان عندي season اسمه اء فالسعودية زي ما تفضلت انت فالبداية الشتاء هو our season, أنا الآن عندي سيزن في السعودية زي ما تفضلت أنت في البداية الشتة هو أور سيزن
ما أقدر وبعدين يجيني رمضان dead مافيه احد فالمطاعم لأنه الناس تتجمع فالبيوت وتفطر فالبيوت واذا بتطلع تروح للخيمة الرمضانية وانا منهم,ما اقدر وبعدين يجيني رمضان ما فيه احد في المطاعم لأنه الناس تتجمع في البيوت وتفطر في البيوت وإذا بتطلعت روح للخيمة الرمضانية وأنا منهم
مو انا يعني جالس اني هذا لا انا منهم ok نتجمع فالبيوت ونفطر وهذي عاداتنا هذا اول عائق اللي هو طبيعة العقود انها كلها عقود غير مرنة سنة, وانا يعني جايز ان هذا أنا منهم أوكي نتجمع في البيوت ونفطره هذة عاداتنا هذا أول العائق إنه طبيعة العقود أنها كلها عقود غير مالينة سنة
يجب انك فهذا اول عائق غيره ok هذا واحد الشيء العائق الثاني طال عمرك انه, يجب أنك فأذا اول عائق غيره أوكي هذا واحد الشيء العائق الثاني طال عمرك انه
اء ال انك تأخذ جودة عالية من ال الموظفين ok ترا مو سهل عندنا فالسعودية, انك تاخذ جودة عالية من الموظفين ترمو سهل عندنا في السعادية
انط تدفع مبالغ فأنك تجيب أوروبيين مثلا على سبيل المثال ولا experience احنا مانقول أوروبيين نقول experience, إنك تدفع المبالغ في إنك تجيب أوربيين مثلا على سبيل المثال ولا experience دح ما نقول لأوربيين نقول experienced
very experienced people وعدد كبير احنا نجيب, very experienced people وعدد كبير احنا نجيب
بس مانجيب كل المطعم very experienced حتكون التكاليف جدا جدا جدا عالية لدرجة انه بجميع احوالها لو المطعم مليان صبح وليل غير مجدية ليش, بس ما نجيب كل المطعم very experienced اللي النقحة تكون التكاليف جد ا جد ا عالية لدرجة انه بجميع أحوالها لو المطعم مليان صبح وليل غير مجدية ليش
احنا عندنا المطاعم برا ال fine dinning وهذي تعتمد كثير على المشروبات الكحولية لأنه ال margins وربحهم هو مو فالأكل, احنا عندنا المطاعم براف الفاين دانيك وهذه تعتمد كثير على المشروبات الكحولية لأنه المارجنز وربحهم هو موف الأكل
كم تتوقع المطاعم ال fine dinning, كم تتوقع المطاعم الفاين داينج
مبيعاتهم ايوه يعني أتذكر خمسة وخمسين فالمية من مبيعات مطاعم ال fine dinning كحول كحول وهذي وخمسة وأربعين بالمية أكل, مبيعاتهم 55 من مبيعات مطاعم الفين دايننج كحول و45 أكل
اوه انت عندك ايش ال cost حقت الكحول, اوه فأنت عندك النص هذا إيش القوست حق تلك الحول
كا cost نتكلم هل فيه chef مافيه chef , فكوس نتكلم هل في شاف مافيشاف
أنت عندك مخزون inventory ولمن يجي يقيمها المحاسب تزيد ما ت ما تنقص ال risk بالنسبة لهم انا أتكلم ك model, انت عندك مخزون ولمان يجي يقييم هالمحاسب تزيد ما تنقص الرسك بالنسبة له وانا اتكلم كمودل
انا بتكلم الحين ك model ايه ايه ما اتكلم كشريعة ودين صح هذا ايه فا, أنا ما أتكلم الحين كمواتي ما أتكلم كشريعة ودي صحيح فأيه
ما فيه ال inventory يزيد المخزون ايه المخزون يزيد قيمته زي اللي عنده cigar اللي مشتريه من ثلاث سنوات اليوم زاد قيمته ok, مافي الانفنتري يزيد المخزون يزيد كيمته سي لو عندو صغار اللي مشترين مثل ثلاث سنوات اليوم وزاد كيمته اوكي
لان مخزونك له expiration, لو مخزونك للأساس
كا revenue كإيرادات كإيرادات طيب كربحية كا ربحية الكحول ثلاثين بالمية out line صافي, كرفن وكأيرادات كأيرادات طيب كربحية كربحية الكحول 30 bottom line صافي
ايه ربحه من الكحول أنا ارفع سعري فالمقارنة غير عادلة ok فيه هنا فاللي قادر يجيب هذا المستوى من من مقدمي الخدمة, اي ربح من البحول انا ارفع سعري فالمقارنة غير عادلة في هنا فاللي قادر يجيب هذا المستوى من مقدمين الخدمة
ثاني شيء التكلفة عنده اليوم انا لو ابغى اجيب إيطالي انا لو ابغى اجيب waiter إيطالي يكلفني فالشهر عشر الالاف ريال تعرف في دبي كم يدفع كم خمس الالاف ريال ليش, ثاني شيء تكلف عنده اليوم أنا لو أريد أن يأتي إطاليا أنا لو أريد أن يكلفني في شهر 10 000 ريال تعرف في دبي كم يدفع خمسة لاف ريال لماذا 
ok قلنا ok ما عندنا مانع خلاص يتحول يروح تماما كم يستلموا عندكم هذا اللي يستلم هذا الرواتب اللي عندنا قال لالا شكرا خلون مانبيكم انت حتخرب رواتب اللي عندنا احنا ترا يستلم نص السعر, اوكي ما عندنا مناء خلاص يتحول يروح تماما كم يستلموا عندكم هذا اللي استلموا هذا الرواتب اللي عندنا قال لا لا شكرا خليه ما لابدهم انت حتخرب الرواتب اللي عندنا احنا ترى يستلم نصف الساع
بس يعني الزيادة هذي اذا هي رسوم حكومية فهي أصلا ماتنعكس على ال payroll, بش يعني الزيادة هذي إذا هي رسوم حكومية فهي أصلا ما تنعكس على البيرول
لا ماتنعكس على ال payroll هذي انا أتكلم معاك يكلفنا التكلفة ايه التكلفة تشمل احنا اللي ندفع عنه التكلفة الاجمالية يكلفنا يعني مثلا اللي هو يستلمه فيه جيبه ثمانية الالاف ريال, لا ما تنعكس على البيرول هذه أنا أتكلم معاك يكلفنا التكلفة التكلفة تشمل إحنا اللي ندفع عنه التكلفة الإجمالية يعني مثلا إلا هو يستنمو في جيبه 8000 ريال
ok واحنا التكلفة طالعة علينا تكلفته الاجمالية طالعة علينا عشرة الالاف ريال, واحنا التكلفة طالع علينا تكلفته الإجمالية طالع علينا 10 000 ريان
هذا انا بقولك latin americans على سبيل المثال ايه ok هذي يعني case وعلى طاري الرواتب فيه أسئلة جتنا من انكم توظفون السعوديين نفس المهمة, هذا أنا بيقول لك اللاتين أمريكان على سبيل المثالية أي وعنطاري ضواتب كتير أسئلة جدتنا من أنكم توظفون السعودين نفس المهمة
ok نعرض بغض النظر سعودي أو غير سعودي اي واحد خمس أيام نعرض عليه انه ترا بنروح لست أيام وتجيك زيادة بسيطة, نعرض سعودي او غير سعودي اي واحد خمسة أيام نعرض عليه انه طرح بنروح لستة أيام وبنجيك زيادة بسيطة
لأنه انت كمان تبغى تنظر الى ال efficiency انا قلت لك الان لما انت تكون خسران في سنين متتالية ورا بعض واجب عليك, لأنه انت كمان تبغى تنظر إلى الإيفيشينسي أنا قلتك الآن لما انت تكون خسران في سنين متتالية وربعة واجب عليك
خفض خسايرك وتكون efficient عشان تقدر تكمل وتصير five, خف ق خسائرك وتكون efficient عشان تقدر تكمل وت survive
فواجب علينا انه نستمر وبصورة حسنة طيب خليني اسوي أبو عبدالله اسف zoom out ايه ونشوف المشهد من بعيد كا كا كصورة كبيرة صحيح, فواجب علينا انه نستمر وبصورة حسنة طب خلينا سوي ابو عبدالله آسف زوم out ايه ونشوف المشهد من بعيد كصورة كبيرة صحي
لكم ك group بما انكم عندكم هذي التجربة, لكم كغروب بما انكم عندكم هذه التجربة
ال average per check او ال متوسط الفاتورة متوسط الفاتورة, الـ average per check متوسط الفاتورة
