gt,hyp
ما عاد فيه الرجال هذا وهذاك قفل أصلا المطعم الأساسي اللي فلندن قفل في ال june may الفين وخمسطعش احنا فتحنا في سبتمبر الفين واربعطعش, معد فيه الرجال هادم وهذا قفل أصلا مطعم الأساسي اللي في للن قفل في جون ماي 2015 احنا فتحنا في سبتمبر 2014
احنا حتى ما جانا العلم ولا الخبر ولا بلغنا وليش لأن فالagreement عندنا وش تقول, حتى ما جان العلم ولا الخبر ولا بلغنا ليش لما في الاجريمنت عندنا واش تقول
based on نوزومي لندن فكل شيء مرتبط بنوزومي لندن فهو مايبغى يبلغنا, based on نزومي لندن فكل شي مرتبط بالنزومي لندن فهو ما يبغى يبلغنا
قال لا انا مختلف مع الland lord والحين استأجرت موقع ثاني وجالس انقل ok جالس ينقل خلاص الرجال جالس ينقل, قال لا أنا مختلف مع اللاند لورد والحين استأجرت موقع ثاني وجازة أنقلي أوكي جازة ينقل خلاص الرجال جازة ينقل
سا كانت قصة عجيبة وهذي كانت شرارة الreal banding ايوه لمن تواصلنا معاه على جدة قلنا له انت وقعت في جدة, كانت قصة عجيبة هذه كانت شرارة الـ rebranding لما تواصلنا معاه على جدة كنالوا أنت وقعت في جدة
انت سويت breach جيت انت ما بتضيف للbrand عندنا ولا شيء لما فتح هو في قطر, انت سوت بريتش جيت انت ما بتضيف للبراند عندنا ولا شيء لما فتحهو في قطر
ما كان عنده نوزومي لندن و وقع في الفردان في kempinski في في قطر, ما كان عنده نوزوم لندن ووقع في الفردان في كمبينسكي في قطر
مسؤولية ولا شيء مسؤولية ولا لنا income ولا fees ولا شيء تدربوا عندنا موظفين, ولا شيء مسئولية ولا لن إنكم ولا فيز ولا شيء تدربوا عندنا موظفين
ولا اخذنا منه ولا شيء for the sake of the relation العلاقة لأنه الشراكة هي الشراكة هي شراكة طويلة الأمد فأنت تفكر فيها مع شريكك ماتفكر فيها في خلافات من البداية, for the sake of the relationship العلاقة لأنه الشراكة هي شراكة طويلة الأمد فأنت تفكر فيها مع شريكي ما تفكر فيها في خلافات من البداية
قلنا له هنا كانت هذي في october الفين وسبعطعش, هنا كانت هذه في أكتوبر 2017
إيقاف العقد لسبب أسباب الbreach اللي انت قاعد تسويها, إيقاف العقد لسبب أسباب البريج اللي انتكعت به
اولا نوزومي لندن does not exist فال فالاتفاقية غير مفعلة, أولا النزوم لندن does not exist فالاتفاقية غير مفاعلة
طيب ومافيه اي zero support ولا فيه system كل الأشياء اللي تنص عليها الfranchise هذي zero ماهي قاعدة تجي, طيب وما في أي zero support ولا في system كل الأشياء اللي تنص عليها الفرانشايز هذه zero ما هي قادة تجي
نص الmenu اللي تشوفه from day one تطويرنا حنا, نص المني اللي تشوفه from day one تطويرنا حنى
ok انه لمن نطور أشياء معينة اللي هي الbest sellers اليوم في ميازو واللي كانت في نوزومي هذي تطويرنا احنا ما اخذناها من, اوكي انه لما نطور اشياء معينة اللي هي البست سيلر اليوم في ميازه واللي كانت في نزومي هذه تطويرنا احنا ما اخذناها من
فبس عشان تكون على بينة ok فا,
على brand جديد, على بران جديد
الbrand جديد هذا يحل محل مس, البراند جديد هذا يحل محل مسؤولي
فعينا شركة متخصصة فالbranding, فعيننا شركة متخصصة في البراندنج
اء كانت متخصصة فالfashion branding بالتحديد وليس فيه مجال المطاعم, كانت متخصصة في الفاشن مرهندق بالتحديد وليس في المنجم الطاعم
فالfashion branding boutique company very small company boutique مقرها في باريس في فرنسا, في الفاشن براندينج بوتيك كمبني مقرةها في باريس في فرنسا
سنتين لين ماسوينا full brand اسمه ميازو, سنتين لما سوينا فل براند اسمه ميازو
وميازو ما كان rebrand او rename سجلنا ميازو لأنه فيه هدف عندنا وش هي الفكرة اللي عندنا موجودة انه ميازو باذذن الله يطلع فكل, وميازه ما كان ري براند او ري نيم سجلنا ميازه لأنه في هدف عندنا وفي فكرة اللي عندنا موجود انه ميازه باذن الله يطلع في كل
ان شاءالله نطلع وانه يطلع brand سعودي اسمه ميازو, ان شاء الله نطلع وانه يطلع براند سعودي اسمه ميازو
ل ماكان وقتها محدد الاسم بس انه يطلع brand سعودي يمثل زي ما لأنه, لا ما كان وقتها محدد الاسم بس انه يطلع براان سعودي يمث ل زي ما لأنه
جاتنا الفكرة اللي هي الثانية انه زي ما احنا قاعدين نجيب من برا franchise, جاتني الفكرة اللي هي الثانية انه زي ما احنا قاعدين نجيب مطعم برر فرنش هذي
بحيث أنه يتأكد من اليابان إلى أمريكا عشان حتى ماحد يقول أخذتوا الاسم copy من اليابان الاسم, بحيث انه يتأكد من اليابان الى امريكا عشان حتى ما حد يقولوا أخذته الاسم copy من اليابان الاسم
we launched it في قبل الان ان شاءالله في ديسمبر نكمل ثلاث سنوات فيه ديسمبر عشرين عشرين, we launched it في قبل الآن إن شاء الله في ديسمبر نكمل ثلاث سنوات في ديسمبر 2020
اء سان كارلو شيكتي وقعنا له سان كارلو group اللي تملك سنيور ساسي اسمها سان كارلو group عندهم مجموعة مطاعم, سان كارلو جيكتي وق عنا له سان كارلو جروب اللي تملك سنيورساسي اسمها سان كارلو جروب عندهم مجموعة مطاعب
ok بbrands مختلفة هذي سان كارلو group احنا وقعنا مع سان كارلو group, أوكي براندز مختلفة هذي سان كارلو جروب إحنا واقعنا مع سان كارلو جروب
اء بين كارلو الowner حق سان كارلو, بين كارلو الأونر حكسن كارلو
أمريكانا فقال حتى لو ما فتحوا بس انا استحي اني اروح اطلبه release, فقال حتى لو ما فتحه بس أنا أستحن أني اروح أطلبه إن يعطيني release
تواصل معانا قال الآن خلاص تقدر تأخذه ال agreement لأنهم يعني مافيه احد, تواصل معنا قال للان خلاص تقدروا تاخذوا الاقريمت لانهم يعني ما في احد
وقال ما لا يمكن أرجع له او اكلمه او ارفع عليه السماعة او احطه تحت pressure, وقال ما رأى لا يمكن أرجع له أو أكلمه أو أرفع عليه السماعة أو أحطه تحت pressure
في محل نوزومي حق الcatering, في محل نزومي حق الكاترينج
سبحان الله مكتبنا موجود فوق urth cafe اللي فالتحلية, سبحان الله مكتبنا موجود فوق ألف كافيلر التحذية
ok هذا كان حنا مستأجرين المبنى كامل فبالتالي يسهل علينا الإدارة, اوكي هذا كان حل نستعجر من المبنى كامل فبالتالي يسهل علينا الإدارة
شلنا نوزومي catering طب وش نسوي فالموقع ايه, شن نزومي كاترين طيب وش نسوي في الموقع اي
ok ايش نسوي فالموقع الموقع حنا نفتح unclear يا سلام فحطينا فالموقع عساس, حسنا ما سنفعل في الموقع فحطت في هذا الموضوع ياسا فحطينا في الموضوع عشان
ماهو بنفس الsegment حقت ميازو ولانوزومي في ذاك الوقت it s a casual كا هذولي الثلاثة, ما هم نفس السيغمنت حقت ميازه ولا نزومي في ذاك الوقت it s a casual هذول الثلاثة
فال فالgroup وعندك ستة براندات ثانية اللي جت بعدهم خسرانين, وعندك ستة براندات ثانية اللي جت بعدهم خسرانين
ok يربحون وليش الستة الاخرين قاعدين يخسرون ok طبعا اء, أوكي يربحونه ليش الستة الآخرين قاعدين يخسرون أوكي طبعا 
خدم الbrands هذيك بعدين لما جت كورونا, خدم الـ brands هذهكة بعدين لمن جت كورونا
ok هذي ال في عشرين عشرين جت كورونا اخر التسعطعش بس في عشرين عشرين, أوكي هذه في 2020 الجوت كورونا آخر 19 بس في 2020
ok المالي هذا أثرها المالي نقطة وبعدين يجي المعروض, أوكي المالي هذا أثرها المالي نقطة وبعدين يجي المحروف
انت في سوق حر ماتقدر تجي تقول شركات لا تفتح مطعم وما تقدر تجي تقول تسوي zoning, أنت في سوق حر ما تقدر تيجي تقول شركات لا تفتح مطاعم أو ما تقدر تيجي تقول سوي zoning
فالنهاية اقتصاد حر من حقه انه يأخذ تصريح ويفتح مطعم هو صاحب القرار ok فصار فيه معروض ومعروض من القطاع الخاص, في النهاية اقتصاد حر من حقه انه ياخد تصريح ويفتح مطعم هو صاحب القرار فصار في معروض معروض من قطاع الخاص
والdemand جالس يزيد بس بالتدريج, والدمان جاز يزيد بس بالتدريج
طلب حجز في billionaire, طلب حجز في بليونير يا ساتر تدخيل لا ميازه
اء ماعرف سوي جربنا الshow بعدين لقينا comments كثيرة انه الshow, ما عرف سوي جربنا الشو بعدين لقينا comments كثيره إنه الشو
اء ممل ومتكرر وقفنا الshow, وقفنا الشوق
لمن وقفنا الshow الان تجينا طلبات انه رجعوا الshow, لما وقفنا الشو الآن تجينا طلبات إنه رجعوا الشو
الشركة اللي جايبينها عشان نسوي الshow هي شركة في اسبانيا, الشركة اللي جايبين عشان تسوي الشو هي شركة في أسبانيا
هل المساحة الملمومة والناس سعر لما والسعر ok السعر في شيكتي, حال المساحة الملمومة والناس السعر و السعر السعر في جكتتي
فهو يعتبر casual, هو يعتبر casual
اكثر من انه يعتبر fine dinning لكن ال quality اللي جالس اعطيك إياها, أكثر من انه يعتبر fine dining لكن الquality اللي جايس اعطيك إياها
نفس الquality اللي جالس اعطيك اياها فسنيور ساسي ال ingredients اللي انا استخدمها, نفس الكواليتي اللي جاهزة يعتك يا حفسينيور ساسي الإنغريديانس اللي نستخدمها
هي نفس ال ingredients عملنا ما نأخذ نوعين من ال ingredients او two level من الingrediants, هي نفس الingredients ما انها مستخدم نوع من ingredients أو two level من ingredients
very high quality ingredients بس نزل من cost of operation اقل انه مطعم اصغر فعدد موظفين اصغر فا, very high quality ingredients بسنزل من cost of operation أقلي إن مطعم أصغر في عدد الموظفين أصغر
بس مو ما رخصنا فال ingredients هي نفس ال ingredients فا بالنسبة للناس شيكتي value for money, بس ما رخصنا في الانجريدين سي نفس الانجريدين فبالنسبة للناس شكتي value for money
أربعة وثمانين طباخ ايه موب واي ما يشمل الstaff الخدمة, 84 طباخ مو بويت ما يشمل الستاف الخدمة
ال ايش بس فالback of house فالمنطقة المطبخ, بس في الباكوف هاوس في منطقة المطبخ
أربعة وثمانين أربعة وثمانين وكم اللي يشتغلون في تقديم الخدمة الtotal مية وثلاثة وخمسين شخص يشتغل في سنيور ساسي, 84 84 وكامل يشتغلون في تقديم الخدمة التوتال 153 شخص يشتغل في سينيورساسي
هذا اللي كلفكم اربعين مليون اربعين هذا هو الrecord حقكم لانه هذي ارض, هذا اللي كذفكم 40 مليون طاق 40 مليون هذا هو الریکورد حقك لذا هذه أرض
وتم تطويرها على شكل فلة وجبنا richard,
قلنا له من day one نبغى نعطي الexpierence venetian, ونعنو مندي ونبغى نعطي الإكسبرينز فينيشن
جاية مستوحاة من venice,
فهو صمم هذا richard اللي صمم لنا صمم فنادق في venice, فهو صمم هذا ريتشرد اللي صممنا نسمى صمم فنادق في فنس
فبنينا الأرض على هذا الأساس سوينا لها parking تحت full basement مساحة الأرض الفين وسبع مية متر, فبنينا الأرض على هذا الأساس سوينا لها باركينج تحت full basement مساحة الأرض 2700 متر
مباني الف ومية متر مسطح وfull basement تحت, مباني 1100 متر مسطح وفل باسمنت تحت
ب menu فيه مية وثمانين item فالmenu, بمنو في 180 item في المنيو
ok فيه varity كل يوم عندنا, أوكي في فرايتي كل يوم عندنا
fully booked فالعشاء كل يوم اوه ما زال ما زال, فولي بوكت في العشاء كل يوم من دلنا او ما زال ما زال
ايا كان ايام الاسبوع الذروة تسعة ونص الا ما تلاقيه fully booked ماشاءالله, أيين كان أيام الأسبوع الذروة تسعة ونصف إلا ما تلاقي فلي بوكت ماشاء الله
كا pop up زوما و كويا, pop up zoomah wukoya
pop up سويناهم في موسم جدة في في نفس الوقت, بوبوب سوناهم في موسم جدة في نفس الوقت
لكن إيرث كان already فاتح فالرياض, لكن ارت كانوا ردي فاتح في رياض
فا هذي اربع مطاعم فتحناها جديدة ماهي موجودة كانت فالسعودية اكثر واحد كان عليه إقبال واكثر comments كان يجي كويا, فهذه أربع مطاعم فتحناها جديدة مهم وجودة كانت في السعودية أكثر واحد كان عليه إقبال وأكثر كومنتز كان يجي كويه
ولما فتحتوه لما فتحناه في dq فتحنا another pop up, ولما فتحته لما فتحنا في الديكيو فتحنا another popup
صحيح كان برضو pop up فالdq في عود سكوير ايه كان عليه إقبال بعدين قفلنا, صحيح كان برضو بابا في الديكيو في عود سكوير اي كان عليه اقبال بعدين قفلنا
فتحنا الفرع الدائم وقعنا الagreement فتحنا الفرع الدائم ماهو قاعد يحقق المطلوب فالبدايات تحقق, فتحنا الفرعدام وقعنا الاغريمت وفتحنا الفرعدام ما هو قاعد يحقق المطلوب في البدايات حقك 
بعدين نزل نزل الdemand شوي وليس ال unclear , بعدين نزل الـ demand شوي ليش المعروض 
بس فالبدايات جلس اول ست شهور fully booked كل يوم, بس في البدايات جلس أول ستة شهر فلي بوقت كل يوم
يوميا ماشاءالله تبارك الله demand بيف بار نفس الحكاية بيف بار نفس الشيء, يوميا ما شاء الله تبارك الله دماد بيفبار نفس الحكاية بيفبار نفس الشيء
في قوقل تقييمه ثلاثة ونص اء صحيح هو اقل brand عندكم كتقييم صحيح, في جوجل تقييم ثلاثة ونص صحيح أو أقل براند عندكم كتقييم صحيح
وهذا ال case ينطب او هذي الحالة تنطبق على اغلب المطاعم, وهذه الحالة تنطبق على أغلب المطاعم
ما بعد مرحلة كورونا كورونا كانت الذروة واسطات وينباع حجز lpm, ما بعد مرحلة كورونا كانت ذروة واصطات وينباع حجز lpm
ال demand ال varity طلعت, الـ demand variety طلعت
ثاني شيء مو demand supply قصدك اء عفوا ال supply العرض العرض, موال ديباند السابلاي قصرا عفوا السابلاي العرض
اء الsupply ارتفع مرة كثير الsupply المعروض, السبلي ارتفع مرة كثير السبلي المحروض
فمن الطبيعي انه فتحت منطقة كبيرة وفيها مجموعة كبيرة من الvariety, من الطبيعي انه فتحت منطقة كبيرة وفيها مجموعة كبيرة من الفرايتي
اء lasen vally ماشاءالله منطقة جديدة ومطورة وفيها مجموعة من المطاعم كافد, ليسن فالي ما شاء الله منطقة جديدة مطورة وفيها مجموعة من المطاعم كافت
ماشاءالله تبارك الله صار فيها مجموعة فا الرياض صارت والخزامى الفيصلية الخزامى الفيصلية عفوا فيها lpm فيه مامو فيه اء ميراكي فيه مجموعة, ما شاء الله تبارك الله سار فيها مجموعة الرياض سارت خلسطة الخزام الفيصلية الخزام الفيصلية عفوا فيها lpm في mamo في في مراكي في مجموعة
اسماء كبيرة فيا الرياض الان برضو فيا رياض الان lately هي اخر هذا فيا رياض ماشاءالله تبارك الله جوا فوق العشر مطاعم او خمسطعشر مطعم, اسمع كبير فيا رياض الآن برضو هي آخر ما شاء الله جواه فوق العشر مطعم أو خمسة عشر مطعم
ok ونسحب عالمكان القديم سواء اللي بليونير تسحب عالمكان ماتغير شيء في بليونير, اوكي ونسحب عالمكان القديم صادر لي مليونير نسحب عالمكان ما تغير شيء فى مليونير
مع الlock down او مع حضر التجول غشت القرارات الاستثمارية صح الكل أعطت انطباع full وطلب وزحمة, مع اللكدان أو مع الحظ التجود غشة القرارات الاستثمارية صح أعطت انتباع ويخوص
ايه فالناس تحمست وهذولي فتحوا بعد سنتين من كورونا خلاص الناس هديت ايه الناس هديت شيء طبيعي والناس سافرت وصار الbudget او ميزانيته الشخصية, فالناس تحمست وهذه اللي يفتحوا بعد سنتين من كورونا خلاص الناس هديت الناس هديت شي طبيعا ونفس السافرت وصار البوجيت أو ميزانيته الشخصية
بالضبط يسافر فيها وماعاد فيه rush, يساثر فيها وماعد فيه راش
فيه direct و indirect, في دايركت و انداركت
تتكلم ترا خمسة وأربعين بالمية وخمسة وخمسين بالمية نساء اه مو كثير ظنيت اكثر لا وطبعا الرجال ما تستهين فيهم لأنه الرجال انا أتكلم ك business ايه المطعم مهم, تكلم ترى 45 بالمية رجال و 55 بالمية نسان اه مو كثير اغضبنيت اكثر لا وطبع ان الرجال ما تستاهين فيهم لان الرجال انا تكلم كابيزنس المطعم مهم
لانه يدفع اكثر average per check حق الرجل اكثر من المرأة, يدفع أكثر الناس per check حق الرجل أكثر من المرأة
ok بس اتكلم الحين business كا pure business الربح من الرجل الmale, بسكرة محين business الربح من الرجال الميل
الspending عندهم اعلى من الfemale الرجال spending اعلى مافيه كلام فالمطاعم لانه ماشاءالله أكلهم اعلى ok ok, الـ spending عندهم اعلى من الفيميل الرجال spending اعلى ما في كلام في المطاعب لانو ما شاء الله اكلهم اعلى أوكي
انه الناس تربط الdrop اللي صار ب, انو الناس تربط الدروب اللي صار بـ
اء ففيه ناس تربط هذا الdrop او هذا التراجع اللي صاير فالمطاعم بسبب وجود المواسم, ففي الاس تربط هذا الدروب أو هذا التراجع الي صاير في المطاعم بسبب وجود المواسم
عطنا بالأرقام اعطيك بالارقام كم ينزل مبيعاتكم فوقت الseason, أعطنا بالأرقاض هاتكم يا كم ينزل ما بيعادتكم فيوقتي للسيزة 
اء احيان وقت الseason يصير فيه drop ثلاثين بالمية, احيان وقت السيزن يصير في درب 30 
ثلاثين بالمية خلال فترة بشكل بشكل عام انا اتكلم بس لا مطعم مطعم يفرق اكيد بس انا اتكلم بشكل عام ايه بشكل عام فهذا الdrop ينزل ينزل طيب على كامل السنة كم الزيادة, 30 خلافة الترسيل بشكل عام أنا أتكلم بس لا مطعم مطعم يفرج أكيد بس أنا أتكلم بشكل عام أي بشكل عام فهذا الدروب بينزل طيب ينزل على كامل السنة كامل زيادة
احنا عندنا our own call center, احنا عندنا our own call center
ok اكثر قبل ما انها بس عشان تستقطب من الخارج, أوكي أكثر قبل ما إنها بس عشان تستقطب من خارج
اء ربحه مضمون احنا شاركنا ربحه مضمون فالمواسم ok اء, ربح مضمون احنا شاركنا في المواسم اوكي
متحمل الoperation cost, تحمل operation cost
ايه يعني لا مدفوع فالagreement طيب اجل كلمنا عن تجربتكم انتم مع المواسم انتوا شاركتوا بموسم العلا موسم الرياض شاركنا في موسم العلا الفين وتسعطعش الفين وتسعطعش, أي يعني لا مدفوع قليمت سوأجل أكلم عن تجرباتكم أنتم مع المواسم شاركتم في موسم العلا وموسم الرياض وموسم جدة شاركنا في موسم العلا 2019
اء نأخذ نسبة من ال نأخذ يأخذوا النسبة مننا من ال revenue,
ok يشاركوك في ال revenue مقابل التقديم الخدمات مقابل تقديم الموقع , أوكي يشاركوك في الريفني مقابل تقديم الخدمات مقابل تقديم الموقع
ok والteam اللي كان يطلع عندنا احنا في وقتنا في نوزومي في طنطورة كان يطلع الteam من نوزومي جدة, والتيم اللي كان يطلع عندنا احن في وقتنا في نزومي في طنتور كان يطلع عن التيم النزومي جدا
ok طلعنا الفريق العمل من نوزومي جدة لانه اقرب, okay we looked at the job of working from a very high school because it was higher than the other
ايه المربح الأهم مشاركتنا ال marketing انه احنا شاركنا هناك, المربح الآن مشاركتنا الماركتينج إنه إحنا شاركنا هناك
يعني اقدر اقولك break even break even طيب ليش مستمر, يعني اقدر اقولك break even طب ليش مستمر
لو انتهى العقد بعد نهاية عقدي ينتهي على رمضان نهاية رمضان الجاي ايوه هذا اللي جاي في عام عشرين اربع وعشرين في مارس يعني او april, بعد نهاية عقدي ينتهي على رمضان نهاية رمضان الجاي قادم هذا الجاي في عام 2024 في مارس أو أيفريل
ايه منافسة فتحتاج خطة فيمكن مش الوضع ال ال financial position, فتحتاج انك تضرب ضرورة فيمكن موش الوضع الفاناشالفزيشن
ok فا فا وضع الشركة وانا كceo للشركة او الشريك إداري فالشركة ما ماتوقع انه حي, أوكي فوضع الشركة وأنا كسيو للشركة أو شريك إداري في الشركة ما توقع النحي
كانت ال feedback اللي تجينا من الناس حر, كانت الفيدباك اللي جينا من الناس حر
نسبة من الإيرادات لكنك تأخذ الموقع مجانا نأخذ الموقع وال fees اللي كنا ندفعها لل franchisors كانت تروح direct لل franchisors يعني zuma مأخذ fees, النسبة من الإيرادات لكنك تاخذ موقع مجانا ناخذ موقع والفيز اللي كنا ندفحها للفرانشايزورس كانت تروح دائرك للفرانشايزورس يعني زوم ما اخذ فيز
هذي اخذها زوما كويا مأخذ fees اخذها كويا نصرت مأخذ fees اخذها نصرت هل ربحت في هذي فالمجمل ايه ربحت ربحت ايه ربحت, هذه اخذ هزومة كويه مااخد فيس اخذه كويه نصرة مااخد فيس هل ربحت في هذا المواسط في المجمل ايه ربحت ربحت في المواسط ايه ربحت
وما تكررت لان ال model او نموذج عمل عند المواسم تغير بالضبط يعني مثلا مثلا, وما تكررت لأن الموذج عمل عند المواسم تغير بالضبط يعني مثلا مثلا 
ايرث كافيه لأنه فاتح فما كان فيه fees لايرث كافيه, earth cafe لانه فاتح فما كان فيه فيز لليرث كافي
فايرث كافيه يعني اعطيك هيا انت دايما هي معادلة ايه overall ربحان ايرث كافيه خسرت, فأرت كافية يعني عطيك هي انت دائما هي معادلة ايه overall ربحان ارت كافية خسر
لكن المجمل ربحان ok فتنظر لها كذا يعني هي وال business it s it s a bundle واليوم أصحاب المطاعم خلال فترة ال season او خلال فترة الموسم اللي يصير فيها نزول, لكن المجمل ربحان أوكي فتنظر لها كذا يعني هي والبزنس تسبندل واليوم أصحاب المطاعم خلال فترة السيزن او خلال فترة الموسم اللي صير فيها نزول
ولا لاتشارك خل إجازات موظفينك في فترة الموسم لانه فيه drop ثلاثين بالمية وش, ولا لا تشارك خل إجازات موظفيينك في فترة الموسم لأنه في drop 30 
فترة الموسم فترة الموسم انك كون انك اقول لاحد روح شارك في الموسم هل عندك القدرة المقدرة الإدارية والoperation التشغيلية, فترة الموسم كون أنك أقول لأحد روح شارك في الموسم هل عندك القدرة المقدرة الإدارية والـ operation التشغيلية 
ولا بتستخدم احد من الteam اللي عندك هذي يحدد النقطة كل شركة وشركة يختلف ان كان فقط بتوظف للموسم, ولا بتستخدم أحد من التيم اللي عندك هذه يحدد النقطة هذي كل شركة وشركة يختلف إن كان فقط بتوظف لي الموسم
فقط لثلاث شهور pop up بغض النظر هو وينه الpop up هذا ثلاث شهور pop up اكيد اكيد, فقط لي ثلاثة شهور بابب غض النظر هوين بابب هذا ثلاثة شهور بابب اكيد اكيد
غير مجدي اقتصاديا لأنك انت قاعد توظف فقط لثلاث شهور طب ما مداك تحط structure وتحط كابكس وتصرف, غير مجد اقتصاديا لانك انت قاعد توظف فقط لثلاثة شور طب ما مداك تحط structure وتحط capex وتصرف
ترا ال margins اذا نجحت وكل شيء تمام ال margin ماتتعدى خمسة, ترى المارجنس إذا ناجحت وكل شي تمام المارجنس لا تتعدى خمسه
خمسة بالمية عشرة بالمية يا ساتر تترا هذا اليوم مارجنكم في القطاع هذا القطا وين الفترة الذهبية الفين واربعطعش وخمسطعش لا كانت الmargins عشرين بالمية, يا ساتر هذا اليوم مارجنكم في القطاع هذا القطاع وين الفترة الذهبية في 14 و15 نا كانت المارجن 20 بالمئة
اكثر الفترة الذهبية ترا ما حتى ما يعني الى خمسة وعشرين اربع وعشرين بالمية ترا ما تتعداها ما تتعداها الmargins ماعمرك انت تتعداها, اكل الفترة الذهابية اكثر شوي ترى مات حتى مات يعني الى 25 24 ترى مات تتعداها مات تتعداها المارجنز ما عمره كانت تتعداها
بس الناس تعتقد انه تشوف الزحمة طب ما تربط تكلفة الstaff تكلفة ال accommodation تكلفة الرين تكلفة ال cost of food, بس الناس تعتقد انه تشوف الزحمة طب ما تربط تكلفة الـ staff تكلفة الـ accommodation تكلفة ال rent تكلفة ال cost of food
ok فبالتالي ما ماهو موجود فإذا انت بتشارك as pop, اوكي فبالتالي ما هو موجود فاذا انت بتشارك فيه as a pop up
ok مافيه انا ما انصح اذا ما كان, اوكي ما فيه انا ما انصح اذا ما كان
جاية في ترتيب معين يغطي لك بس لو طلعت منها break even انت ممكن تستفيد marketing, جاي في ترتيب معين يغطيلك بس لو طلعت منها break even انت ممكن تستفيد بmarketing
تستفيد اء خساير بسيطة تتحملها من اجل الbrands, تستفيد هذا خسائر بسيطة تتحملها من أجل الـ brand s واو على آخر
قاعدين تستغلون السعوديين ولا وش الفكرة لا والله بالعكس ليش هذا التفاوت ليش فيه ليش دايما الأسعار عندنا اغلى انت اول شيء عندك الmarket price, يعني نستغرنا السعوديين ولوش الفكرة لا والله بالعكس ليش هذا التفاوت ليش دائما اسعار عندنا اغلى أنت أول شي عندك الماركت برايس
احنا نعطي لشركات فأنت ال suppliers اللي تتعامل معهم والمخلص الجمركي و الى اخره انت الين ماتوصلك المنتج الى مطعمك, نحن نقضي لشركات فإنت السبلاير اللي تتعامل معهم والمخلص في جمرك وآخرين أنت أليما توصلك المنتج إلى مطعمك
ال cost الى وصوله الى مطعمك او مقرك او مطبخك اعلى من الcost في مكان ثاني ليش, الكوست الى وصوله الى مطعمك او مقرك او مطبخك اعلى من الكوست في مكان ثاني ليش
رسوم حكومية ولا وفرة خدمات ال process يطول شوي فبالتالي انت كل يوم تطول فيه ترا هو تكلفة على ال supplier, رسوم حكومية ولا وفرة خدمات آآ البروسيس يطول شوي فبالتالي انت كل يوم تطول فيه ترا هو تكلفة على السابلاير
ال اللي الlogistic company فبالتالي تكلفتهم مرتفعة, فبالتالي تكلفته مرتفعة
انت الgp الgross profit عندك تكون طال عمرك من خمسة وسبعين الى ثمانين فال فالمجال الfine dinning انا ماعرف ال qsr كم, الـ gross profits عندك تكون طال عمرك من 75 إلى 80 في المجال الفايندانيك أنا ما أعرف الـ qsr كم
في تتكلم خمسة وسبعين الى ثمانين بالمية فأنت هذي عشان تحقق الparameters هذي ok فيجب انك تبني سياسة تسعيرك مبنية على الشيء هذا, تتكلم 75 إلى 80 فإنت هذه عشان تحقق البراميترز هذه أوكي فيجب أنك تبني سياسة تسعيرك مبنية على الشيء هذا
احنا الstaff cost عندنا عالميا فالfine dinning تتراوح من ستة وعشرين الى ثمانية وعشرين بالمية staff cost من اجمالي الcost الoperation cost, staff cost عندنا عالميا في الفاين داننج تتراوح من 26 إلى 28 staff cost من إجمال الكوست الoperation cost
شلون انا موظف يجيني يداوم الساعة كذا فالمطعم يحضر ليش ماتطبق النظام هنا ماعندي ماقدر انا هنا في zonning للسكن, أنا موظف يجيني يداوم الساعة كذا في المطعم يحضر ليش ما تطبك النظام هنا ما عندي ما اقدر انا هنا في زوننغ للسكن
هي مجموعة اشخاص إدارة كاملة اسمها إدارة الadmnistration إدارة الadmnistration تدير, هو مجموعة أشخاص إدارة كاملة اسمها إدارة الادمنستراتي إدارة الادمنستراتي تدير
للسرير للسرير اليوم كانوا ساكنين قريب الى لدرجة اللي يبغى يجي بسيارة يجي او اللي يبغى يجي برجوله يجي بعدين صار فيه zonning, للسرير للسرير اليوم كانوا ساكنين قريب إلى درجة اللي يبغى يجي بسيارة يجي أو اللي يبغى يجي برتول ويجي بعدين صار في زوننك
zonning اللي هي أماكن محددة يسكنونها عمالة غيرها ممنوع غيرها ممنوع ارتفع اليوم الى ثلاثة وعشرين ريال, زوننج اللي هي أماكن محددة يسكنون العمالة غيرها ممنوع غيرها ممنوع ارتفع اليوم إلى 23 رياض
فأحنا قلنا unclear ماكان فيه مقابل مالي مقابل مالي ok اليوم فيه عندك مقابل مالي الشخص الأجنبي يكلفك, فاحنا قلنا زمان ما كان فيه مقابل مالي اليوم في عندك مقابل مالي الشخص الأجنبي يكلفك
طب ربحك كله مو تسعة مليون انت عندك الفين فا الفين بس فيه منهم سعوديين الإجمالي كم نسبة السعودة عندك فالhead office, طب ربحك كلو متسعب عنها انت عندك 2000 ف 2000 بس في منهم سعدين الاجمالي كم نسبة الساود عندك في ال head office
فالtotal الheadoffice الالف وثمان مية هذولي كم منهم ستين بالمية السعودة بالhead office, في التوتل الهيد اوفيس الـ 1800 هذولي 60 استعودة في الهيد اوفيس
في خارج ال head office انت لازم to maintain نسبة السعودة اللي هي تقريبا ثلاثين بالمية عشان تجلس على الأخضر, في خارج الhead office أنت لازم تمنتين نسبة السعودة اللي هي تقريبا 30 عشان تجلس على الأخضر
انا الان عندي season اسمه اء فالسعودية زي ما تفضلت انت فالبداية الشتاء هو our season, أنا الآن عندي سيزن في السعودية زي ما تفضلت أنت في البداية الشتة هو أول سيزن
