gt,hyp
ok بس cafe سويت فنادق بس cafe ماقد سويت, بس كافيه سويت فنادق بس كافيه ما قدت سوت
قالوا طيب هذي urth cafe في كاليفورنيا مختلفة التفكير مختلف it s home it s add natural عمره اربعين سنة فيه history فيه story behind it it s not a normal cafe as you think, طيب هذه ارث كفية في كاليفورني مختلفة تفكير مختلف it s home it s natural عمرها 40 سنة there is history there is story behind its not a normal cafe as you think
قلنا له تعرف هو من بريطاني ساكن في لندن قلنا له تعرف قال لا ما اعرف urth cafe يعني i never been to urth cafe, قلنا له تعرف هو من بريطانيا ساكن في لندن قلنا له تعرف قال لا ماعرف أرث كافي يعني i never been to earth kafi
لمدة اسبوعين تزور urth cafe بيستقبلونك هناك الجماعة, لمدة اسبوعين تزور إرث كافي باستقبلونا كاناك الجماعة
بيأخذوك على كل فروع urth cafe وتفهم وتستوعب the brand, وبياخذوك على كل فروع earth cafe وتفهم وتستوعب دبرات
بأصمم لكم urth cafe قلنا له ممتاز urth cafe is a next bendable, با صمملكم earth cafe يناله ممتاز earth cafe is an expandable
ونبغى نتوسع فيه قلنا له عشان يكون عندك ال vision هذي from day one, وبنبغى نتوصح فيه بنالوا عشان تكون عندك الفجن هذي فروم داي وون
احنا بنوقع معك master agree,
وقعنا معاه master agreement لكل urth cafe من ال kiosks, وقعنا مع ماستر أغريمنت لكل إيرث كافي من الكيوسكس
الى اللي هي kiosks اللي هي صغار ال ال, الى البراج الصغر
ال الفروع المؤقتةالفروع المؤقتة والصغيرة الى الفروع الكبيرة ok, الفروع المواقة والصغيرة إلى الفروع الكبيرة
وليش لأنه نبغى من البداية يبدأ يفكر انه urth cafe الفرع الثاني مايشبه الاول لكن فيه نفس الروح touches ما يبدأ يفكر في واحد ومايفكر للمستقبل, وليش لانو نبغى من البداية يبدأ يفكر انه الفرع الثاني ما يشبه الاول لكن فيه تاتجز لا يبدأ يفكر في واحد ومايفكر لمستقبل
فيعمل حساباته من البداية وقعنا master agreement, فيعمل حساباته من البداية فوقعنا ماستر أجريمنت
مع انه يوقع لنا انه يصمم لنا urth والله وفعلا راح والحمدلله فتحنا urth cafe اللي فالتحلية, مع أنه يوقع لنا أنه يصمم لنا إيرث والله فعلا راح والحمد لله فتحنا إيرث كفيلة فتحني
بداية التحلية قريب من الضباب اء كا كا أول urth cafe هذا الكلام في may الفين وسبعطعش, بداية التحلية قريب من الضباب كأول ايرث كافيا هذا كان في مايي 2017
الان اربع طعشر فرع في urth cafe اجمالي including دبي جدة الخبر الرياض, الان 14 فرع في ارتكافي اجمالي including دبي جدة الخبر رياضي
اء نوزومي pop up هناك, نزومي بوبوب هناك
انا لمن عرفت رفعت السماعة على يعني ابو سعود من غير ما اذكر ok يمكن ما يبغى, أنا لما عرفت رفعت السماعة على يعني أبو سعود من غير ما نذكر العمية عشان ممكن ما يبغى
قلت والله العظيم هذي قالي طب فيه مانع الagreement, والله العظيم هذي قال لي طب فيه مانع الاجريمينت 
قلت لا طبعا هذي الcopy من الagreement تفضل فالمطعم الام وقع معاهم وقع معاهم مع فهد مع فهد, لا طبعا هاي الكابي من الأقريم فضل في المطعم الأم وقع معهم وقع معهم مع فهد مع فهد
saudi arabia ksa كذا مذكورة saudi arabia ksa kingdom of saudi arabia ksa, سادي اريبيا كاي اساي كذا مذكوره سادي اريبيا كاي اساي كينغزم فسادي اريبيا كاي اساي
ok ما ماقدروا يلاحقوه ولا يجيبوا شيء خلاص العوض الله يعوض الله يعوض, اوكي ما قدروا يلاحقوا ولا يجيبوا شي خلاص العود لنا الله يعود
وانه العقد يشمل المملكة العربية السعودية ksa, وانو العقد يشمل المملكة العربية السعودية ksa
ما عاد فيه الرجال هذا وهذاك قفل أصلا المطعم الأساسي اللي فلندن قفل في ال june may الفين وخمسطعش احنا فتحنا في سبتمبر الفين واربعطعش, معد في الرجال هذا وهذا قفل أصلى المطعم الاساسي اللي في لند قفل في جون ماي 2015 احنا فتحنا في سبتمبر 2014
احنا حتى ما جانا العلم ولا الخبر ولا بلغنا وليش لأن فالagreement عندنا وش تقول, احنا حتى ما جانا العلم ولا الخبر ولا بلغنا ليش لن في الأجريمنت عندنا واش تقول 
based on نوزومي لندن فكل شيء مرتبط بنوزومي لندن فهو مايبغى يبلغنا, based on نزومي لندن فكل شي مرتبط بالنزومي لندن فهو ما يبغى يبلغنا
قال لا انا مختلف مع الland lord والحين استأجرت موقع ثاني وجالس انقل ok جالس ينقل خلاص الرجال جالس ينقل, قل لا انا مختلف مع الـ landlord والحين استأجرت موقع ثاني وجاسه انقلي أوكي جاس انقل خلا صار رجال جاس انقل
سا كانت قصة عجيبة وهذي كانت شرارة الreal banding ايوه لمن تواصلنا معاه على جدة قلنا له انت وقعت في جدة, سكانت قصة عجيبة هذي كانت شرارة الريباندي لما تواصلنا معاه على جدة قلنا له انت وقعت في جدة
انت سويت breach جيت انت ما بتضيف للbrand عندنا ولا شيء لما فتح هو في قطر, انت سوي تبريتش جيت انت ما بتضيف للبراند عندنا ولا شي لما فتحوا في قطر
ما كان عنده نوزومي لندن و وقع في الفردان في kempinski في في قطر, ما كان عنده نزوم لندن ووقع في الفردان في كيمبينسكي في قطر
مسؤولية ولا شيء مسؤولية ولا لنا income ولا fees ولا شيء تدربوا عندنا موظفين, ولا شيء مسئولية ولا لن إنكم ولا فيز ولا شيء تدرب عندنا منظفيين
ولا اخذنا منه ولا شيء for the sake of the relation العلاقة لأنه الشراكة هي الشراكة هي شراكة طويلة الأمد فأنت تفكر فيها مع شريكك ماتفكر فيها في خلافات من البداية, ولا أخذنا منه ولا شيء for the psychomptor relationship العلاقة لانو الشراكة هي شراكة طويلة الامد فأنت تتفكر فيها مع شركك ما تفكر فيها في خلافات من البداية
قلنا له هنا كانت هذي في october الفين وسبعطعش, نالوا هنا كانت هذه في أكتوبر 2017
إيقاف العقد لسبب أسباب الbreach اللي انت قاعد تسويها, إيقاف العقد لسبب أسباب البريتش اللي انتكعت تسويها
اولا نوزومي لندن does not exist فال فالاتفاقية غير مفعلة, أولا نزوم لندن لا توجد فالاتفاقية غير مفاعلة
طيب ومافيه اي zero support ولا فيه system كل الأشياء اللي تنص عليها الfranchise هذي zero ماهي قاعدة تجي, طيب وما في أي zero support ولا في system كل الأشياء اللي تنص عليها الفرانشايز هذي zero محي قاعدة تجي
نص الmenu اللي تشوفه from day one تطويرنا حنا, نص المني اللي اشوفوا from day one تطويرنا حنى
ok انه لمن نطور أشياء معينة اللي هي الbest sellers اليوم في ميازو واللي كانت في نوزومي هذي تطويرنا احنا ما اخذناها من, أوكي إنه لما نطور أشياء معينة اللي هي الbest sellers اليوم في ميازو واللي كانت في نزومي هذه تطويرنا إحنا ما أخذناها من
فبس عشان تكون على بينة ok فا, فبس عشان تكون على بينة أوكي
على brand جديد,
الbrand جديد هذا يحل محل مس, البران جديد هذا يحل محل مسؤول
فعينا شركة متخصصة فالbranding, فعيننا شركة متخصصة في البراندنج
اء كانت متخصصة فالfashion branding بالتحديد وليس فيه مجال المطاعم, كانت متخصصة في الفاشن بالتحديد وليس في المنتجة مطاعم
فالfashion branding boutique company very small company boutique مقرها في باريس في فرنسا, في الفاشين براندينج بوتيك كامبني بوتيك مقرها في باريس في فرنسا
سنتين لين ماسوينا full brand اسمه ميازو, سنتين لماذا سوينا فول براند اسمه ميازو 
وميازو ما كان rebrand او rename سجلنا ميازو لأنه فيه هدف عندنا وش هي الفكرة اللي عندنا موجودة انه ميازو باذذن الله يطلع فكل, وميازه ماكان re brand أو rename سجلنا ميازه لانه في هدف عندنا وفي الفكرة اللي عندنا موجودة انه ميازه بإذن الله يطلع في كل
ان شاءالله نطلع وانه يطلع brand سعودي اسمه ميازو, إن شاء الله نطلع وإنه يطلع براند سعود اسمه ميازو
ل ماكان وقتها محدد الاسم بس انه يطلع brand سعودي يمثل زي ما لأنه, لا ما كان وقتا محدد الاسم بس انه يطلع بران سعودي يمثل زي ما لانه
جاتنا الفكرة اللي هي الثانية انه زي ما احنا قاعدين نجيب من برا franchise, جاتنا الفكرة اللاهية الثانية انه زي ما احنا قاعدين نجيب مطعم بر ر فرنش هذي
بحيث أنه يتأكد من اليابان إلى أمريكا عشان حتى ماحد يقول أخذتوا الاسم copy من اليابان الاسم, بحيث انه يتأكد من اليابان إلى أمريكا عشان حتى ما حين يقولوا اخذته الاسم copy من اليابان الاسم
we launched it في قبل الان ان شاءالله في ديسمبر نكمل ثلاث سنوات فيه ديسمبر عشرين عشرين, we launched it في قبل الان ان شاء الله في ديسمبر نكمل ثلاث سنوات في ديسمبر 2020
اء سان كارلو شيكتي وقعنا له سان كارلو group اللي تملك سنيور ساسي اسمها سان كارلو group عندهم مجموعة مطاعم, آآ سان كارلو جرووب اللي تملك سنيورساسي اسمها سان كارلو جرووب عنده مجموعة مطاعب
ok بbrands مختلفة هذي سان كارلو group احنا وقعنا مع سان كارلو group, أوكي برانز مختلفة هذه سان كارلو جروب احنا وقعنا مع سان كارلو جروب
اء بين كارلو الowner حق سان كارلو, بين كارلو الأونر
أمريكانا فقال حتى لو ما فتحوا بس انا استحي اني اروح اطلبه release, فقال حتى لو ما فتحوا بس أنا أستحني اروح اطلبه ان يعطيني release
تواصل معانا قال الآن خلاص تقدر تأخذه ال agreement لأنهم يعني مافيه احد, تواصل معنا قال للآن خلاص تقدروا تاخذوا الاكريمنت لأنهم يعني ما في أحد
وقال ما لا يمكن أرجع له او اكلمه او ارفع عليه السماعة او احطه تحت pressure, وقال ما رأى لا يمكن ارجعله او اكلمه او ارفع عليه السماعة او احطه تحت براشر
في محل نوزومي حق الcatering, في محل نزومي حق الكاترنج
سبحان الله مكتبنا موجود فوق urth cafe اللي فالتحلية, سبحان الله مكتبنا موجود فوق ألف كافير اللي ارتاح ذيا
ok هذا كان حنا مستأجرين المبنى كامل فبالتالي يسهل علينا الإدارة, اوكي هذا نحن استأجر المبنى كامل فبالتالي يسهل علينا الإدارة
شلنا نوزومي catering طب وش نسوي فالموقع ايه, شنا نزومي كيترين طب وش نسوي في الموقع 
ok ايش نسوي فالموقع الموقع حنا نفتح unclear يا سلام فحطينا فالموقع عساس, اوكي اش نسوي في الموقع الموقع حان نفتح يا سام فحطينا في الموطع عشان
ماهو بنفس الsegment حقت ميازو ولانوزومي في ذاك الوقت it s a casual كا هذولي الثلاثة, ما هم نفس السيجمنت حقت ميازه ولا نزومي في ذلك الوقت it s a casual هذا دول الثلاثة
فال فالgroup وعندك ستة براندات ثانية اللي جت بعدهم خسرانين, في القروب وعندك ستة براندات ثانية اللي جت بعدهم خسرانين
ok يربحون وليش الستة الاخرين قاعدين يخسرون ok طبعا اء, أوكي يربحون وليش الستة الآخرين قاعدين يخسرون أوكي طبعا آآ
خدم الbrands هذيك بعدين لما جت كورونا, خدم البرانز هذيكا بعدين لمنجت كورونا
ok هذي ال في عشرين عشرين جت كورونا اخر التسعطعش بس في عشرين عشرين, هذه في 2020 الجوة كورونا آخر 19 بس في 2020
ok المالي هذا أثرها المالي نقطة وبعدين يجي المعروض, أوكي المالي هذا أثرها المالي نقطة وبعدين يجي المعروف
انت في سوق حر ماتقدر تجي تقول شركات لا تفتح مطعم وما تقدر تجي تقول تسوي zoning, انت في سوق حر ما تقدر تيجي تقول شركات لا تفتح مطعم وما تقدر تيجي تقول سوي زوننغ
فالنهاية اقتصاد حر من حقه انه يأخذ تصريح ويفتح مطعم هو صاحب القرار ok فصار فيه معروض ومعروض من القطاع الخاص, في النهاية الاقتصاد حر من حقه انه ياخد تصريح ويفتح مطعم هو صاحب القرار فصار في معروض معروض من قطاع الخاص
والdemand جالس يزيد بس بالتدريج, والدمان جاز يزيد بس بالتدريج
طلب حجز في billionaire, طلب حجز في بليونير ياساتر تدخيل لا ميازه
اء ماعرف سوي جربنا الshow بعدين لقينا comments كثيرة انه الshow, ما عرف سوي جربنا الشو بعدين لقينا كومنس كثيرة إنه الشو
اء ممل ومتكرر وقفنا الshow, ممل ومتكرر ووقفنا الشوء
لمن وقفنا الshow الان تجينا طلبات انه رجعوا الshow, لما نوقفنا الشو الآن تجينا الطلبات إنه رجعوا الشو
الشركة اللي جايبينها عشان نسوي الshow هي شركة في اسبانيا, الشركة اللي جايبين عشان تسوي الشو هي شركة في اسبانيا
هل المساحة الملمومة والناس سعر لما والسعر ok السعر في شيكتي, هل المساحة الملمومة والناس السعر السعر في جكتتي
فهو يعتبر casual,
اكثر من انه يعتبر fine dinning لكن ال quality اللي جالس اعطيك إياها, أكثر من أن يعتبر فاين داينيك لكن القولة اللي جاهزتي إعطيتك إياها
نفس الquality اللي جالس اعطيك اياها فسنيور ساسي ال ingredients اللي انا استخدمها, نفس الكوالات اللي جاهز يعتك يا حف سينيور سعسي الانغريدينس اللي نستخدمها
هي نفس ال ingredients عملنا ما نأخذ نوعين من ال ingredients او two level من الingrediants, هي نفس الانجريدينس ما استخدم نوعه من انجريدينس أو تو ليفل من انجريدينس
very high quality ingredients بس نزل من cost of operation اقل انه مطعم اصغر فعدد موظفين اصغر فا, very high quality ingredients بس إن زال من cost of operation أقل من مطعم أصغر فعدد موظفين أصغر
بس مو ما رخصنا فال ingredients هي نفس ال ingredients فا بالنسبة للناس شيكتي value for money, بس ما رخصنا في الـ الانجريدينس هي نفس الانجريدين فبالنسبة للناس شكتي value for money
أربعة وثمانين طباخ ايه موب واي ما يشمل الstaff الخدمة, 84 طباخ مايشمل الستاف الخدمه
ال ايش بس فالback of house فالمنطقة المطبخ, طبعا بس في back of house في منطقة المطبخ
أربعة وثمانين أربعة وثمانين وكم اللي يشتغلون في تقديم الخدمة الtotal مية وثلاثة وخمسين شخص يشتغل في سنيور ساسي, 84 وكمل يشتغلون في تقديم الخدمة التوتال 153 شخص يشتغل في سينيورساسي
هذا اللي كلفكم اربعين مليون اربعين هذا هو الrecord حقكم لانه هذي ارض, هذا اللي كدفكم 40 مليون طيق 40 مليون هذا هو الريكورد حقكم ها لان هذه أرض
وتم تطويرها على شكل فلة وجبنا richard,
قلنا له من day one نبغى نعطي الexpierence venetian, ونعلم من دي ونبغى نعطي الإكسبرينس فينيشان
جاية مستوحاة من venice, جاية مستوحى من فينس
فهو صمم هذا richard اللي صمم لنا صمم فنادق في venice, فهو صمم هذا ريتشارد اللي صمم له نصم فنادق في فنس
فبنينا الأرض على هذا الأساس سوينا لها parking تحت full basement مساحة الأرض الفين وسبع مية متر, فبنينا الأرض على هذا الاساس سوينا لها parking تحت full basement مساحة الأرض 2700 متر
مباني الف ومية متر مسطح وfull basement تحت, مباني ألف ومئة متر مسطح وفو الباسمنت تحت
ب menu فيه مية وثمانين item فالmenu, بمنو في مئة وثمانين item في المنو
ok فيه varity كل يوم عندنا, اوكي فيه variety كل يوم عندنا
fully booked فالعشاء كل يوم اوه ما زال ما زال, fully booked في العشاء كل يوم من المزل او مازال مازال
ايا كان ايام الاسبوع الذروة تسعة ونص الا ما تلاقيه fully booked ماشاءالله, أي إن كان أيام الأسبوع الذروة تسعة ونص إلا ما تلاقيه فولي باكت ما شاء الله
كا pop up زوما و كويا, كان باباب زومة وكوية
pop up سويناهم في موسم جدة في في نفس الوقت, pop up سوناهم في موسم جدة في نفس الوقت
لكن إيرث كان already فاتح فالرياض, لكن ارت كان قد يفتح في الرياض
فا هذي اربع مطاعم فتحناها جديدة ماهي موجودة كانت فالسعودية اكثر واحد كان عليه إقبال واكثر comments كان يجي كويا, فهذه أربع مطاعم فتحناها جديدة مهم وجودة كانت في السعودية أكثر واحد كان عليه إقبال وأكثر كومنتس كان يجي كويا
ولما فتحتوه لما فتحناه في dq فتحنا another pop up, ولما فتحتو لما فتحنا في الديكيو فتحنا اخر بوبا
صحيح كان برضو pop up فالdq في عود سكوير ايه كان عليه إقبال بعدين قفلنا, صحيح كان برضه بابا في الديكيو في عود سكوير أي كان عليه إقبال بعدين قفلنا
فتحنا الفرع الدائم وقعنا الagreement فتحنا الفرع الدائم ماهو قاعد يحقق المطلوب فالبدايات تحقق, فتحنا الفرعدام وقعنا الأجريمية وفتحنا الفرعدام ما هو قاعد يحقق المطلوب في البدايات حقك 
بعدين نزل نزل الdemand شوي وليس ال unclear , بعدين نزل الـ demand شوي ليش المعروض 
بس فالبدايات جلس اول ست شهور fully booked كل يوم, بس في البدايات جلست اول ستة شهور فليبوكت كل يوم
يوميا ماشاءالله تبارك الله demand بيف بار نفس الحكاية بيف بار نفس الشيء, يوميا ما شاء الله تبارك الله دماند بيفبار نفس الحكاية بيفبار نفس الشيء
في قوقل تقييمه ثلاثة ونص اء صحيح هو اقل brand عندكم كتقييم صحيح, في جوجل تقييم ثلاثة ونص صحيح أو أقل brand عندكم كتقييم صحيح
وهذا ال case ينطب او هذي الحالة تنطبق على اغلب المطاعم, وهذا الكيس أو هذه الحالة تنطبق على أغلب المطاعم
ما بعد مرحلة كورونا كورونا كانت الذروة واسطات وينباع حجز lpm, ما بعد مرحلة كورونا كانت ذروة واصطات وينباع حجز lpm
ال demand ال varity طلعت, ال demand variety طلعت
ثاني شيء مو demand supply قصدك اء عفوا ال supply العرض العرض, ثاني شيء مو the demand supply قصلا عفوا العرض
اء الsupply ارتفع مرة كثير الsupply المعروض, السبلاي ارتفع مرة كثير السبلاي المعروض
فمن الطبيعي انه فتحت منطقة كبيرة وفيها مجموعة كبيرة من الvariety, من الطبيعي أنه فتحت منطقة كبيرة وفيها مجموعة كبيرة من الفرايتي
اء lasen vally ماشاءالله منطقة جديدة ومطورة وفيها مجموعة من المطاعم كافد, ليسن فالي ما شاء الله منطقة جديدة مطورة وفيها مجموعة من المطاعم كافت
ماشاءالله تبارك الله صار فيها مجموعة فا الرياض صارت والخزامى الفيصلية الخزامى الفيصلية عفوا فيها lpm فيه مامو فيه اء ميراكي فيه مجموعة, ما شاء الله سار فيها مجموعة فالرياض صارت الخزام الفيصلية الخزام الفيصلية عفوا فيها lpm في mamu في مراكي في مجموعة
اسماء كبيرة فيا الرياض الان برضو فيا رياض الان lately هي اخر هذا فيا رياض ماشاءالله تبارك الله جوا فوق العشر مطاعم او خمسطعشر مطعم, فيا رياض الآن برضو فيا رياض الآن هي آخر فيا رياض ما شاء الله جوه فوق 10 مطعم أو 15 مطعم
ok ونسحب عالمكان القديم سواء اللي بليونير تسحب عالمكان ماتغير شيء في بليونير, اوكي ونسحب على المكان القديم صادر لمليونير نسحب على المكان ما تغير شي في مليونير
مع الlock down او مع حضر التجول غشت القرارات الاستثمارية صح الكل أعطت انطباع full وطلب وزحمة, مع اللكدان أو مع الحظ التجود غشة القرارات الاستثمارية صح عطلت انقطاع فل وطلب وزحمة
ايه فالناس تحمست وهذولي فتحوا بعد سنتين من كورونا خلاص الناس هديت ايه الناس هديت شيء طبيعي والناس سافرت وصار الbudget او ميزانيته الشخصية, طيب فالناس اتحمست وهذون يفتحوا بعد سنتين من كورونا خلاص الناس هديت ناس هديت شي طبيعا والناس سافرت وصار البوجيت أو ميزانيته الشخصية
بالضبط يسافر فيها وماعاد فيه rush, بضرب وبعد في رش
فيه direct و indirect, في دايركت و انداركت
تتكلم ترا خمسة وأربعين بالمية وخمسة وخمسين بالمية نساء اه مو كثير ظنيت اكثر لا وطبعا الرجال ما تستهين فيهم لأنه الرجال انا أتكلم ك business ايه المطعم مهم, اتكلم ترى خمسة وربعين بالمية رجال وخمسة وخمسين بالمية نسان اه مو كثير غضميت اكثر لا وطبع ان الرجال ما تستهين فيهم لان الرجال انا اتكلم كبيزنس اي المطعم مهم
لانه يدفع اكثر average per check حق الرجل اكثر من المرأة, يدفع كثيرا average per check حق الرجل أكثر من المرأة
ok بس اتكلم الحين business كا pure business الربح من الرجل الmale, بس اتكلم حين business pure business الربح من الرجال
الspending عندهم اعلى من الfemale الرجال spending اعلى مافيه كلام فالمطاعم لانه ماشاءالله أكلهم اعلى ok ok, الـ spending عندهم اعلى من الفيمية الرجال spending اعلى ما في كلام في المطعم لانه ما شاء الله اكلهم اعلى أوكي
انه الناس تربط الdrop اللي صار ب, إنه ناس تربط الدروبة اللي صار
اء ففيه ناس تربط هذا الdrop او هذا التراجع اللي صاير فالمطاعم بسبب وجود المواسم, ففيناست تربط هذا الدروب أو هذا التراجع يصير في المطاعم بسبب وجود المواسم
عطنا بالأرقام اعطيك بالارقام كم ينزل مبيعاتكم فوقت الseason, أعطي من الأرقام كم يزل ما بيعادكم فوقت للسيجة 
اء احيان وقت الseason يصير فيه drop ثلاثين بالمية, أحيان ا وقت السيزن يصير فيه درب 30 
ثلاثين بالمية خلال فترة بشكل بشكل عام انا اتكلم بس لا مطعم مطعم يفرق اكيد بس انا اتكلم بشكل عام ايه بشكل عام فهذا الdrop ينزل ينزل طيب على كامل السنة كم الزيادة, 30 خلاف التخصيح بشكل عام أنا أتكلم بس لا مطعم يفرق بس أنا اتكلم بشكل عام فهذا الدروب ينزل طيب على كامل السنة كامل زيادة 
احنا عندنا our own call center, احنا عندنا our own call center
ok اكثر قبل ما انها بس عشان تستقطب من الخارج, أوكي اكثر قبل ما انها بس عشان تستقطب من خارج
اء ربحه مضمون احنا شاركنا ربحه مضمون فالمواسم ok اء, ربش مضمون ربش مضمون أوكي
متحمل الoperation cost, تحمل operation cost
ايه يعني لا مدفوع فالagreement طيب اجل كلمنا عن تجربتكم انتم مع المواسم انتوا شاركتوا بموسم العلا موسم الرياض شاركنا في موسم العلا الفين وتسعطعش الفين وتسعطعش, أي يعني لا مذفوع في قليمة طبعا اتكلم عن تجرباتكم انتم مع المواسم شاركتم في موسم العلا وموسم الرياض وموسم جدة شاركتنا في موسم العلا 2019
اء نأخذ نسبة من ال نأخذ يأخذوا النسبة مننا من ال revenue, اه ناخذ النسبة من الناخذ ياخذ النسبة مننى منال رفنيو
ok يشاركوك في ال revenue مقابل التقديم الخدمات مقابل تقديم الموقع , أوكي إشاركوك في الريفنيو مقابل تقديم الخدمات مقابل تقديم الموقع
ok والteam اللي كان يطلع عندنا احنا في وقتنا في نوزومي في طنطورة كان يطلع الteam من نوزومي جدة, ok والتيام اللي كان طلع عندنا احنا في وقتنا في نزومي في تنتور كان طلع التيم من نزومي جدا
ok طلعنا الفريق العمل من نوزومي جدة لانه اقرب, طلعنا الفريق العمل من نزومي جدا لانه اقرب
ايه المربح الأهم مشاركتنا ال marketing انه احنا شاركنا هناك, مربح الآن مشاركتنا الماركتينج إنو إحنا شاركنا هناك
يعني اقدر اقولك break even break even طيب ليش مستمر, يعني اقدر وقولك break even break even طب ليش مستمر 
لو انتهى العقد بعد نهاية عقدي ينتهي على رمضان نهاية رمضان الجاي ايوه هذا اللي جاي في عام عشرين اربع وعشرين في مارس يعني او april, بعد نهاية عقلي ينتهي على رمضان نهاية رمضان الجاي خاطئ ما هذا الجاي في عام 2024 في مارس يعني أو ايفريل
ايه منافسة فتحتاج خطة فيمكن مش الوضع ال ال financial position, فتحتاجك تقضب طرار فيمكن موش الوضع الفاناشاك فزيشن كيس
ok فا فا وضع الشركة وانا كceo للشركة او الشريك إداري فالشركة ما ماتوقع انه حي, أوكي فوضع الشركة وأنا كسيول الشركة أو شريك إداري في الشركة ما أتوقع أن يحيي
كانت ال feedback اللي تجينا من الناس حر, وكانت الفيدباك اللي جينا من الناس حر
نسبة من الإيرادات لكنك تأخذ الموقع مجانا نأخذ الموقع وال fees اللي كنا ندفعها لل franchisors كانت تروح direct لل franchisors يعني zuma مأخذ fees, النسبة من الإيرادات لكنك تاخذ موقع مجانا ناخذ موقع والفيز اللي كنا نتفاحه للفرانشايزورس كانت تروح داريك للفرانشايزورس يعني زوما ما خف فيز
هذي اخذها زوما كويا مأخذ fees اخذها كويا نصرت مأخذ fees اخذها نصرت هل ربحت في هذي فالمجمل ايه ربحت ربحت ايه ربحت, هذه اخذ هزومة كويه مااخد فيس اخذها كويه نصرة مااخد فيس اخذها نصرة هل ربحت في هذا المواصلة في المجمل ايه ربحت
وما تكررت لان ال model او نموذج عمل عند المواسم تغير بالضبط يعني مثلا مثلا, وما اتكررت لأن المودل أو نموذج عمل عند المواسم تغير انت بالضبط يعني مثلا مثلا 
ايرث كافيه لأنه فاتح فما كان فيه fees لايرث كافيه, earth cafe لأنه فاتح فما كان فيه فيز لـ earth cafe
فايرث كافيه يعني اعطيك هيا انت دايما هي معادلة ايه overall ربحان ايرث كافيه خسرت, يعني اعطيك هي انت دائما هي معادلة overall ربحان irthcافee خسرت
لكن المجمل ربحان ok فتنظر لها كذا يعني هي وال business it s it s a bundle واليوم أصحاب المطاعم خلال فترة ال season او خلال فترة الموسم اللي يصير فيها نزول, لكن المجمل ربحان ok فتنظر لها كده يعني هي والبزنس تسبندل واليوم أصحاب المطاعم خلال فترة السيزن أو خلال فترة الموسم اللي صار فيها نزول
ولا لاتشارك خل إجازات موظفينك في فترة الموسم لانه فيه drop ثلاثين بالمية وش, ولا لا تشارك خل إجازات موظفينك في فترة الموسم لأنه في الدروب الثلاثين في المية
فترة الموسم فترة الموسم انك كون انك اقول لاحد روح شارك في الموسم هل عندك القدرة المقدرة الإدارية والoperation التشغيلية, فترة الموصل فترة الموصل كون انك اقول لاحد روح شارك في الموصل هل عندك القدرة المقدرة الادارية والاوبريشن التشغيلية
ولا بتستخدم احد من الteam اللي عندك هذي يحدد النقطة كل شركة وشركة يختلف ان كان فقط بتوظف للموسم, ولا بتستخدم احد من التيم اللي عندك هذه يحدد النقطة هذي كل شركة وشركة يختلف إن كان فقط بتوظف لي الموسم
فقط لثلاث شهور pop up بغض النظر هو وينه الpop up هذا ثلاث شهور pop up اكيد اكيد, فقط لثلاثة شهور بابب غض النظر هوين البابب هذا ثلاثة شهور بابب أكيد
غير مجدي اقتصاديا لأنك انت قاعد توظف فقط لثلاث شهور طب ما مداك تحط structure وتحط كابكس وتصرف, غير مجد اقتصاديا لانك انت قاعد توظف فقط لثلاث شهر طب ما مداك تحط structure وتحط capix وتصرف
ترا ال margins اذا نجحت وكل شيء تمام ال margin ماتتعدى خمسة, ترى المرجن إذا ناجحت وكل شي تمام المرجن ما تتعدى خمسة
خمسة بالمية عشرة بالمية يا ساتر تترا هذا اليوم مارجنكم في القطاع هذا القطا وين الفترة الذهبية الفين واربعطعش وخمسطعش لا كانت الmargins عشرين بالمية, خمسة بالمئة عشر بالمئة يا ساتر هذا اليوم مارجنكم في القطاع هذا القطاع وين الفترة الذهبية في 14 و 15 نا كانت المارجن 20 بالمئة
اكثر الفترة الذهبية ترا ما حتى ما يعني الى خمسة وعشرين اربع وعشرين بالمية ترا ما تتعداها ما تتعداها الmargins ماعمرك انت تتعداها, في الفترة الذهابية اكثر شوي ترى مات حتى مات يعني إلى 25 24 ترى مات تعداها مات تعداها المارجنس ما عمرو كانت تتعداها
بس الناس تعتقد انه تشوف الزحمة طب ما تربط تكلفة الstaff تكلفة ال accommodation تكلفة الرين تكلفة ال cost of food, بس الناس تعتقد انه تشوف الزحمة طب ما هتربط تكلفة الاستاف تكلفة الاكمديجن تكلفة الرين تكلفة الكوست الفود
ok فبالتالي ما ماهو موجود فإذا انت بتشارك as pop, أوكي فبالتالي ما هوا موجود فإذا أنت بتشارك فيه as a pop up
ok مافيه انا ما انصح اذا ما كان, ok ما فيه انا ما انصح اذا ما كان
جاية في ترتيب معين يغطي لك بس لو طلعت منها break even انت ممكن تستفيد marketing, جاي في ترتيب معين يغطيلك بس لو طلعت منها break even انت ممكن تستفيد بماركتنج
تستفيد اء خساير بسيطة تتحملها من اجل الbrands, تستفيد هذا خسائر بسيطة تتحملها من أجل البراندز وعلى آخر
قاعدين تستغلون السعوديين ولا وش الفكرة لا والله بالعكس ليش هذا التفاوت ليش فيه ليش دايما الأسعار عندنا اغلى انت اول شيء عندك الmarket price, يعني نسترون السعوديين ولو ش الفكرة لا والله بالعقس و ليش هذا التفاوت ليش دائما الأسعار عندنا أغلى انت اول شي عندك الـ market price
