gt,hyp
ايه يعني لا مدفوع فالagreement طيب اجل كلمنا عن تجربتكم انتم مع المواسم انتوا شاركتوا بموسم العلا موسم الرياض شاركنا في موسم العلا الفين وتسعطعش الفين وتسعطعش,
اء نأخذ نسبة من ال نأخذ يأخذوا النسبة مننا من ال revenue, ناخذ النسبة من الناحض
ok يشاركوك في ال revenue مقابل التقديم الخدمات مقابل تقديم الموقع , اوكي اشاركوك في revenue مقابل تقديم الخدمات مقابل تقديم الموقع
ok والteam اللي كان يطلع عندنا احنا في وقتنا في نوزومي في طنطورة كان يطلع الteam من نوزومي جدة, أوكي والتيم اللي كانت عندنا احنا في وقتنا في نزومي في تنطورو كانت لديم من نزومي جدا
ok طلعنا الفريق العمل من نوزومي جدة لانه اقرب, طلعنا الفريق العمل من نزومي جدا لانه أجرب
ايه المربح الأهم مشاركتنا ال marketing انه احنا شاركنا هناك, مربح الآن مشاركتنا الماركتينج إنه إحنا شاركنا هناك
يعني اقدر اقولك break even break even طيب ليش مستمر, يعني اقدر اقول لك break even break even طيب ليش مستمر 
لو انتهى العقد بعد نهاية عقدي ينتهي على رمضان نهاية رمضان الجاي ايوه هذا اللي جاي في عام عشرين اربع وعشرين في مارس يعني او april, لو انتهى العقد هذا نهاية عقدي انتهي على رمضان نهاية رمضان الجاي في عام 2024 في مارس يعني أو
ايه منافسة فتحتاج خطة فيمكن مش الوضع ال ال financial position, فيمكن موش الوضع الفاناشيك فزيشن
ok فا فا وضع الشركة وانا كceo للشركة او الشريك إداري فالشركة ما ماتوقع انه حي, وضع الشركة وأنا كسيو للشركة أو شريك إداري في الشركة ما أتوقع أنه حيئ
كانت ال feedback اللي تجينا من الناس حر, كانت الفيدباك اللي جينا من الناس حر
نسبة من الإيرادات لكنك تأخذ الموقع مجانا نأخذ الموقع وال fees اللي كنا ندفعها لل franchisors كانت تروح direct لل franchisors يعني zuma مأخذ fees, نسبة من الإيرادات لكنك تاخد موقع مجانا ناخد موقع والفيز اللي كنا نتفعل للفرانشايزورس كانت تروح داريك للفرانشايزورس يعني زوما ما اخذ فيز
هذي اخذها زوما كويا مأخذ fees اخذها كويا نصرت مأخذ fees اخذها نصرت هل ربحت في هذي فالمجمل ايه ربحت ربحت ايه ربحت, هذه اخذها زوما كويه مااخد فيس اخذها كويه نصرة مااخد فيس هل ربحت في هذا المواسم في الموجمل ايه ربحت ربحت في المواسم ايه ربحت
وما تكررت لان ال model او نموذج عمل عند المواسم تغير بالضبط يعني مثلا مثلا, وما تكررت لأنه الموديل أو نموذج عمل عند المواسم تغير بالضبط يعني مثلا مثلا
ايرث كافيه لأنه فاتح فما كان فيه fees لايرث كافيه, إيرث كافي لأنه فاتح فما كان فيه فيز للإيرث كافي
فايرث كافيه يعني اعطيك هيا انت دايما هي معادلة ايه overall ربحان ايرث كافيه خسرت, فإيرث كافي يعني أعطيك هي انت دائما هي معادلة أي overall ربحان إيرث كافي خسرت
لكن المجمل ربحان ok فتنظر لها كذا يعني هي وال business it s it s a bundle واليوم أصحاب المطاعم خلال فترة ال season او خلال فترة الموسم اللي يصير فيها نزول, لكن المجمل ربحان أوكي فتنظر لها كذا يعني هي والبيزنس تسبندل واليوم أصحاب المطاعم خلال فترة السيزن أو خلال فترة الموسم اللي صير فيها نزول
ولا لاتشارك خل إجازات موظفينك في فترة الموسم لانه فيه drop ثلاثين بالمية وش, ولا لا تشارك خل إجازات موظفينك في فترة الموسم لأنه فيه drop 30 
فترة الموسم فترة الموسم انك كون انك اقول لاحد روح شارك في الموسم هل عندك القدرة المقدرة الإدارية والoperation التشغيلية, فترة الموسم فترة الموسم انك كون انك اقول لأحد روح شارك في الموسم هل عندك القدرة المقدرة الإدارية والاوبريشن التشغيلية
ولا بتستخدم احد من الteam اللي عندك هذي يحدد النقطة كل شركة وشركة يختلف ان كان فقط بتوظف للموسم, ولا بتستخدم أحد من التيم اللي عندك هذه يحدد النقطة هذي كل شركة وشركة يختلف إن كان فقط بتوظف لي الموسم
فقط لثلاث شهور pop up بغض النظر هو وينه الpop up هذا ثلاث شهور pop up اكيد اكيد, فقط لي ثلاثة شهور pop up بغض النظر هوين البابب هذا ثلاثة شهور pop up أكيد أكيد
غير مجدي اقتصاديا لأنك انت قاعد توظف فقط لثلاث شهور طب ما مداك تحط structure وتحط كابكس وتصرف, غير مشد اقتصاديا لانك انت قاعد توظف فقط لي ثلاثة شهور طب ما مداك تحط structure وتحط capix تصرف
ترا ال margins اذا نجحت وكل شيء تمام ال margin ماتتعدى خمسة, ترى المارجنس إذا ناجحت وكل شي تمام المارجنس ما تتعدى خمسة
خمسة بالمية عشرة بالمية يا ساتر تترا هذا اليوم مارجنكم في القطاع هذا القطا وين الفترة الذهبية الفين واربعطعش وخمسطعش لا كانت الmargins عشرين بالمية, 5 10 يا ساتر هذا اليوم مارجنكم في القطاع هذا القطاع وين الفترة الذهبية في 14 و 15 نا كانت المارجن 20 
اكثر الفترة الذهبية ترا ما حتى ما يعني الى خمسة وعشرين اربع وعشرين بالمية ترا ما تتعداها ما تتعداها الmargins ماعمرك انت تتعداها, ترى مات حتى مات يعني إلى 25 24 ترى ماتتعداها ماتتعداها المارجنس ما عمره كانتتتعداها
بس الناس تعتقد انه تشوف الزحمة طب ما تربط تكلفة الstaff تكلفة ال accommodation تكلفة الرين تكلفة ال cost of food, بس الناس تعتقد انه تشوف الزحمة طب ماها تربط تكلفة الستاف تكلفة الاكمديجن تكلفة الريند تكلفة الكوست الفود
ok فبالتالي ما ماهو موجود فإذا انت بتشارك as pop, أوكي فبالتالي ما هو موجود فإذا انت بتشارك في as a pop up
ok مافيه انا ما انصح اذا ما كان, اوكي ما في أنا ما انصح إذا ما كان
جاية في ترتيب معين يغطي لك بس لو طلعت منها break even انت ممكن تستفيد marketing, جاي فيه ترتيب معين يغطي لك بس لو طلعت منها break even انت ممكن تستفيد بماركتنج
تستفيد اء خساير بسيطة تتحملها من اجل الbrands, تستفيد هذا خسائر بسيطة تتحملها من أجل البراند واو على أخذ
قاعدين تستغلون السعوديين ولا وش الفكرة لا والله بالعكس ليش هذا التفاوت ليش فيه ليش دايما الأسعار عندنا اغلى انت اول شيء عندك الmarket price, يعني انتسترنوا السعوديين ولوش الفكرة لا والله بالعكس ليش هذا التفاوت ليش دائما الاسعار عندنا اغلى انت اول شي عندك الماركت برايز
احنا نعطي لشركات فأنت ال suppliers اللي تتعامل معهم والمخلص الجمركي و الى اخره انت الين ماتوصلك المنتج الى مطعمك, احنا نعطي لشركات فانت السابلايرز اللي تتعامل معهم والمخلص في جمرك واي الاخرية انت الما توصلك المنتج الى مطعمك
ال cost الى وصوله الى مطعمك او مقرك او مطبخك اعلى من الcost في مكان ثاني ليش, الـ cost إلى وصوله إلى مطعمك أو مقرك أو مطبخك أعلى من الـ cost في مكان ثاني ليش 
رسوم حكومية ولا وفرة خدمات ال process يطول شوي فبالتالي انت كل يوم تطول فيه ترا هو تكلفة على ال supplier, رسم حكمية ولا وفرة خدمات البروزيس يطول شوي فبالتالي انت كل يوم مطول فيه هو تكلفة على السابع
ال اللي الlogistic company فبالتالي تكلفتهم مرتفعة, الوجستك كمبني فبالتالي تكلفته مرتفعة
انت الgp الgross profit عندك تكون طال عمرك من خمسة وسبعين الى ثمانين فال فالمجال الfine dinning انا ماعرف ال qsr كم, انت الجي بي ال gross profits عندك تكون طال عمرك من 75 إلى 80 في المجال الفايندانيك أنا ماعرف ال qsr كب
في تتكلم خمسة وسبعين الى ثمانين بالمية فأنت هذي عشان تحقق الparameters هذي ok فيجب انك تبني سياسة تسعيرك مبنية على الشيء هذا, تتكلم 75 إلى 80 فأنت هذه عشان تحقق البراميترس هذي فيجب أنك تبني سياسة تسعيرك مبنية على الشيء هذا
احنا الstaff cost عندنا عالميا فالfine dinning تتراوح من ستة وعشرين الى ثمانية وعشرين بالمية staff cost من اجمالي الcost الoperation cost, إحنا الـ staff cost عندنا عالميا في الفاين دانينغ تتراوح من 26 إلى 28 staff cost من إجمالي الـ operation cost
شلون انا موظف يجيني يداوم الساعة كذا فالمطعم يحضر ليش ماتطبق النظام هنا ماعندي ماقدر انا هنا في zonning للسكن, انا أنا موظف يجيني يداوم الساعة كده في المطعم يحضر يقنشه ليش ما تطبك النظام هنا ما عندي ما أقدر انا هنا في زونن للسكن
هي مجموعة اشخاص إدارة كاملة اسمها إدارة الadmnistration إدارة الadmnistration تدير, هو مجموعة اشخاص ادارة كاملة اسمها ادارة الادمنستريشن ادارة الادمنستريشن تدير
للسرير للسرير اليوم كانوا ساكنين قريب الى لدرجة اللي يبغى يجي بسيارة يجي او اللي يبغى يجي برجوله يجي بعدين صار فيه zonning, للسرير اليوم كانوا سكنين قريب إلى درجة اللي يبغى يجي بسيارة يجي أو اللي يبغى يجي برتوله يجي بعدين صار في زوننك
zonning اللي هي أماكن محددة يسكنونها عمالة غيرها ممنوع غيرها ممنوع ارتفع اليوم الى ثلاثة وعشرين ريال, زونيغ اللي هي أماكن محددة يسكنوا العمالة غيرها ممنوع غيرها ممنوع ارتفع اليوم إلى 23 رياح
فأحنا قلنا unclear ماكان فيه مقابل مالي مقابل مالي ok اليوم فيه عندك مقابل مالي الشخص الأجنبي يكلفك, فإحنا قلنا زمان ما كان في مقابل المالي اليوم عندك مقابل مالي الشخص الأجنبي يكلفك
طب ربحك كله مو تسعة مليون انت عندك الفين فا الفين بس فيه منهم سعوديين الإجمالي كم نسبة السعودة عندك فالhead office, أنت عندك ألفين فـ ألفين بس في منهم سعودين الإجمالي كم نسبة السعود عندك في الهد أوفيس
فالtotal الheadoffice الالف وثمان مية هذولي كم منهم ستين بالمية السعودة بالhead office, في التوتل الهيد اوفيس الالف وثمان مية هذري كم منهم ستين بالمية استعودة في الهيد اوفيس
في خارج ال head office انت لازم to maintain نسبة السعودة اللي هي تقريبا ثلاثين بالمية عشان تجلس على الأخضر, في خارج الـ head office أنت لازم تمانتين نسبة السعودة التي هي تقريبا 30 عشان تجلس على الأخضر
انا الان عندي season اسمه اء فالسعودية زي ما تفضلت انت فالبداية الشتاء هو our season, انا الان عندي سيزن اسمه في السعودية زي ما تفضلت انت في البداية الشتة هو أور سيزن
ما أقدر وبعدين يجيني رمضان dead مافيه احد فالمطاعم لأنه الناس تتجمع فالبيوت وتفطر فالبيوت واذا بتطلع تروح للخيمة الرمضانية وانا منهم, ما قدر وبعدين يجيني رمضان دد مافي أحد في المطاعم لأنه الناس تتجمع في البيوت وتفطر في البيوت وإذا بتطلعت روح للخيمة الرمضانية وأنا منهم
مو انا يعني جالس اني هذا لا انا منهم ok نتجمع فالبيوت ونفطر وهذي عاداتنا هذا اول عائق اللي هو طبيعة العقود انها كلها عقود غير مرنة سنة, مو انا يعني جايز اني هذا اعاني منه اوكي نتجمع في البيوت ونفطروا هذي عادات هذا اول عائق انه طبيعة العقود انها كلها عقود غير ملينة سنة
يجب انك فهذا اول عائق غيره ok هذا واحد الشيء العائق الثاني طال عمرك انه, فهذا اول عائق غيره هذا واحد شيء العائق الثاني طال عمرك انه
اء ال انك تأخذ جودة عالية من ال الموظفين ok ترا مو سهل عندنا فالسعودية, الا الا الا الا الا الا الا الا انك تاخذ جودة عالية من الموظفين اوكاي ترمو سهل عندنا في السعادية
انط تدفع مبالغ فأنك تجيب أوروبيين مثلا على سبيل المثال ولا experience احنا مانقول أوروبيين نقول experience, إنك تدفع المبالغ في إنك تجيب أوروبيين مثلا على سبيل المثال ولا experience نحن ما نقول لأوروبيين نقول experienced
very experienced people وعدد كبير احنا نجيب, very experienced people وعدد كبير
بس مانجيب كل المطعم very experienced حتكون التكاليف جدا جدا جدا عالية لدرجة انه بجميع احوالها لو المطعم مليان صبح وليل غير مجدية ليش, بس ما نجيب كل المطعم very experienced اللي النوقة حتكون التكاليف جدا جدا عالية لدرجة انه بجميع أحوالها لو المطعم مليان صبح وليل غير مش ديئة ليش 
احنا عندنا المطاعم برا ال fine dinning وهذي تعتمد كثير على المشروبات الكحولية لأنه ال margins وربحهم هو مو فالأكل, احنا عندنا المطاعم برا الفاين داننج وهذه تعتمت كثير على المشروبات الكحولية لأنه المارجنز وربحهم هوا مو في الأكل
كم تتوقع المطاعم ال fine dinning, كم تتوقع المطاعم الفاين دايننج 
مبيعاتهم ايوه يعني أتذكر خمسة وخمسين فالمية من مبيعات مطاعم ال fine dinning كحول كحول وهذي وخمسة وأربعين بالمية أكل, ايوا 55 من مبيعات مطاعم fine dining كحول كحول وهذا 45 أكل
اوه انت عندك ايش ال cost حقت الكحول, أوو فأنت عندك النصف هذا ايش القوست حقيت الكحول
كا cost نتكلم هل فيه chef مافيه chef , هل في شف مافي شف 
أنت عندك مخزون inventory ولمن يجي يقيمها المحاسب تزيد ما ت ما تنقص ال risk بالنسبة لهم انا أتكلم ك model, انت عندك مخزون inventory ولما يجي يقيم هالمحاسب تزيد ما تنقص الرسك بالنسبة له أنا اتكلم كمودل
انا بتكلم الحين ك model ايه ايه ما اتكلم كشريعة ودين صح هذا ايه فا, انا متكلم الحين كامواتي ما تكلم شريعة ودي
ما فيه ال inventory يزيد المخزون ايه المخزون يزيد قيمته زي اللي عنده cigar اللي مشتريه من ثلاث سنوات اليوم زاد قيمته ok, مافي الـ inventory يزيد المخزون يزيد كيمته سي لو عنده صيقار اللي مشتريمه ثلاث سنوات اليوم مزادة كيمته اوكي
لان مخزونك له expiration,
كا revenue كإيرادات كإيرادات طيب كربحية كا ربحية الكحول ثلاثين بالمية out line صافي, كرفن وكإيرادات كإيرادات طيب كربحية كربحية الكحول 30 bottom line صافي
ايه ربحه من الكحول أنا ارفع سعري فالمقارنة غير عادلة ok فيه هنا فاللي قادر يجيب هذا المستوى من من مقدمي الخدمة, اي ربح منكحون أنا أرفع سعري فالمقارنة غير عادلة في هنا فلي قادر يجيب هذا المستوى من مقدمين الخدمة
ثاني شيء التكلفة عنده اليوم انا لو ابغى اجيب إيطالي انا لو ابغى اجيب waiter إيطالي يكلفني فالشهر عشر الالاف ريال تعرف في دبي كم يدفع كم خمس الالاف ريال ليش, ثاني شي التكلف عنده اليوم أنا لو أجيب إيطالي أنا لو أجيب ويتريك إيطالي يكلفني في الشهر عشر آلاف ريال تعرف في دبي كم ندفع خمسة آلاف ريال ليش 
ok قلنا ok ما عندنا مانع خلاص يتحول يروح تماما كم يستلموا عندكم هذا اللي يستلم هذا الرواتب اللي عندنا قال لالا شكرا خلون مانبيكم انت حتخرب رواتب اللي عندنا احنا ترا يستلم نص السعر, أوكي كنا أوكي ما عندنا مناقش خلاص يتحول يروح تماما كم يستلموا عندكم هذا الرياتب اللي عندنا قل لا لا شكرا خليه لكم لا لا بيكم انتهتخرب رواتب اللي عندنا احنا تريد استلم نصف الساع
بس يعني الزيادة هذي اذا هي رسوم حكومية فهي أصلا ماتنعكس على ال payroll, بش يعني الزيادة هذه إذا هي رسوم حكومية فهي أصلا ما تنعكس على الـ payroll
لا ماتنعكس على ال payroll هذي انا أتكلم معاك يكلفنا التكلفة ايه التكلفة تشمل احنا اللي ندفع عنه التكلفة الاجمالية يكلفنا يعني مثلا اللي هو يستلمه فيه جيبه ثمانية الالاف ريال, لا ما تنعكس على البيرول هذه أنا أتكلم معاك يكلفنا التكلفة التكلفة تشمل احنا اللي ندفع عنه التكلفة الإجمالية يكلفنا يعني مثلا إلا هو يستنمو في جيبه 8000 ريال
ok واحنا التكلفة طالعة علينا تكلفته الاجمالية طالعة علينا عشرة الالاف ريال, اوكي واحنا التكلفة طالع علينا تكلفته الإجمالية طالع علينا 10 000 ريال
هذا انا بقولك latin americans على سبيل المثال ايه ok هذي يعني case وعلى طاري الرواتب فيه أسئلة جتنا من انكم توظفون السعوديين نفس المهمة, هذا أنا بقولك latin american على سبيل المثال اي اوكي هذي يعني وعنطاري ضواتب كتير اسئلة جدتنا من انكم توظفون السعودين نفس المهمة
ok نعرض بغض النظر سعودي أو غير سعودي اي واحد خمس أيام نعرض عليه انه ترا بنروح لست أيام وتجيك زيادة بسيطة, نعرض سعودي او غير سعودي اي واحد خمسة ايام نعرض عليه انه ترى بنروح لستة ايام وبنجيك زيادة بسيطة
لأنه انت كمان تبغى تنظر الى ال efficiency انا قلت لك الان لما انت تكون خسران في سنين متتالية ورا بعض واجب عليك, لأنه انت كمان تبغى تنظر الى الايفيشينسي أنا قلتك الآن لما انت تكون خسران في سنين متتالية وربعة واجب عليك
خفض خسايرك وتكون efficient عشان تقدر تكمل وتصير five, خفض سيرك وتكون efficient عشان تقدر تكمل وصيرفيف
فواجب علينا انه نستمر وبصورة حسنة طيب خليني اسوي أبو عبدالله اسف zoom out ايه ونشوف المشهد من بعيد كا كا كصورة كبيرة صحيح, فواجب علينا انه نستمر وبصورة حسنة طيب خلينا سوي عبدالله آسف زوم اوت ونشوف المشهد من بعيد كصورة كبيرة صحي
لكم ك group بما انكم عندكم هذي التجربة, لكم كجروب بما أن عندكم هذه التجربة
ال average per check او ال متوسط الفاتورة متوسط الفاتورة, متوسط الفاتورة
مية وتسعين ريال فشيكتي انا اعطيك هذي as of yesterday حلو طيب, 190 ريال في شاكتي أنا أعطيك هذي آزوفيا استردين حلو طيب
وليس فالسعودية فالعالم وماشاءالله تبارك الله يوجد عندهم بيوت تجارية كبيرة جدا لكن احنا نتكلم كا behaviour صحيح يسموه spending behaviour ok, وليس في السعودية في العالم وما شاء الله تبارك الله يوجد عندهم بيوت تجارية كبيرة جدا لكن احنا نتكلم كbehavior يسمو spending behavior
انا اطلع لهم ال يوميا تطلع سيارة من الرياض من عند سنيور ساسي لأنه عندنا احنا المطعم الوحيد اللي نسويه fresh كل الموزاريلا حقتنا اللي تشوفها وكل أنواع الcheesse, أنا أطلع لهم اليوميين تطلع سيارة من الرياض من عند سنيور ساسي لأنه عندنا إحنا المطعم الوحيدة اللي نسوي fresh hour كل مزررة حقتنا اللي تشوفها وكل أنواع الجاي
تطلع fresh كل يوم من الموزاريلا room حقتنا معلومة ما أحد يعرفها المطعم الوحيد يمكن في دبي مافيه مطعم ثاني يسوي موزاريلا fresh موزاريلا, تطلع fresh كل يوم من المزرلة الروم حقتنا معلوم واحد يعني فهلا مطعم وحيد يمكن في دبي مافي مطعم ثاني يسوي مزرلة fresh مزرلة
احنا بس نستورد ال buffalo milk, إحنا بس نستورد البافالو ملك
وال cow milk من إيطاليا والجبنة تطلع عندنا fresh يوميا فاللي تقدم اللي تشوفها في المطاعم عندنا مدتها ساعتين, والكاوملك من إيطاليا والجبنة تطلع عندنا فرش يوميا اللي تقدم اللي تشوفها في مطاعم عندنا مدة ساعتين
ما شاء الله نرسل سيارة يوميا تطلع توصل ال cheeses فهذا جواب على سؤال ليش الاحجام عن الخبر والشرقية مو احجام مافيه احجام, ما شا الله نرسل سيارة يوميا تطلع تبصل الشيز الى الفاش فهذا جواب على السؤال ليش الإحجام عن الخبر الشرقية مو إحجام ما في حجام
اشراف يومي ترا it s a passion ماتقدر ترا مثل الطفل الصغير تقدر يجيك عندك طفل صغير وتهمله ماتقدر, إشراف يومي ترى اتساباشن ما تقدر ترى مثل الطفلة الصغير تقدر يجيك طفل صغير وتهمله ما تقدر
الاقبال في ايش دبي الرياض أعلى الرياض اعلى اقبال ايه ok ربحية اء الربحية فالرياض افضل من دبي, الاقبال في إيرث دبي رياض أعلى رياض أعلى ايه الربحية الربحية في الرياض أفضل من دبي
اء صار فيه activation من ال land lord اللي موجود انا في city walk two, صار في اكتيفاشن من اللاندلورد اللي موجود أنا في سيتي ووك 2
صار فيه ضغط مع ال land lord activation نزل لنا الإيجارات, صار في اكبر رغط محل لاندلورد اكتيفيشن نزلنا العجارات
 فبالتالي خفف من خسائري فبدأ يصير فيه ايجابية efficiency فالoperation كملت خمس سنين في دبي, فبالتالي أخف ف من خزائري فبدأ يصير فيه إيجابية كملت خمسة سنين في دبي
ok واحد من هالاثنين فا فصار فيه efficiency بس اليوم اليوم المستثمر اللي يبغى يبدأ, أوكي واحد من أثنين فصار فيه efficiency بس اليوم المستثمر اللي يبغي يبدأ
ال ال الشريحة حقت مطاعمكم مطاعم ال fine dinning او ال upper casual, الشريحة حقية مطعمكم مطاعم الفين دايني أو الـ upper casual
ok والمطاعم تعتمد كثير ااء على إنه انت تعرف المكان والدليل على كذا , و المطاعم تعتمد كثير على أنه انت تعرف المكان والدليل عليك إذا
فيه ال risk اذا ما معاك local partner فيه شوية risk, في الرزق إذا ما معاك local partner في شوية رزق
وفيه مدن أخرى ترا احنا المنطقة الجنوبية ترا حسب الدراسات بس مو عال fine dinning مافيه fine dinning بس حسب الدراسات أقوى قوة شرائية , وفي مدن أخرى ترى إحنا المنطقة الجنوبية ترى حسب الدراسات باسموعة الفاين دانيك لما في فاين دانيك بس حسب الدراسات أقوى قوة شرائية
 أقوى من الرياض اقوى من الرياض كيف على فالقوة الشرائية ايه ال spending لأنه طبع ايييه ففيه spending يعني راحوا أربعة يطلبون حق ستة ايه, أقوى من الرياض كيف على الف القوة الشراية ايه الـ spending لانه طبع ايه ففيه spending يعني يراحوا اربعة يطلبون حك ستة ايه
it s a culture عادات وتقاليد في أبها بس ما فتحوا ولا شي في ابها, عادات وتقاليد في أبهى
انتم لسى ما فتحنا لان logistically ما شاء الله المملكة العربية السعودية كبيرة ايه فأنت لما تتكلم تسافر من جدة للرياض, بس ما فتحت ولا شي في ابه انتم لسا ما فتحنا لانو لوجيستكلي ترى ما شاء الله مملكة العربية السعودية كبيرة اي فأنت لوما تتكلم تسافر من جدة للرياض
بالسيارة عشر ساعات او بال truck اثنعشر ساعة وبالطيارة ساعة ونص, بالسياره عشر ساعات او بالترك 12 ساعة وبالطياره ساعة ونص
برضو فلازم تفكر بالlogistic لازم تفكر فالإشراف لازم تفكر فالزيارات الاشرافية الsuper vision , برضو فلاازم تفكر في لوجستيكس لازم تفكر في الاشراف لازم تفكر في الزيارات الإشرافية السوبرفجين
و و الى اخره بس هذي الأشياء بس diffidently ال ال التوسع داخل المملكة هي خطوة أولى , واوا الى اخره هذالاشيا بس ديفنتلي التوسع داخل المملكة هذي خطوة اولى
ok قبل ما اني افكر اني اتوسع خارج المملكة فيه عندك السياحة الدينية, أوكي قبل ما أفكر أنه توسع خرج جمالك عندك المنى السياحة الدينية
المكرمة بإذن الهل بإذن الله حتكون من خطواتنا الجاية مو شرط fine dinning, مكرمة بإذن الله حتكون من خطواتنا الجاية موش هتفين دعني
كمان يعني نركب بالشيء بما يو هذا ايه بس ال هو ال casual ال casual اللي هو شيء, كمان يعني انركب الشيء بما يعمل هذا بس اللي هو الكاجول الكاجول اللي هو شيء
توسعكم القادم هل هو بنفس النموذج السابق انك تأخذ براندات عالمية كا franchise ولا حتبدأ تشتغل على برانداتك والله احنا بدينا نشتغل حيكون hybrid بين هذي وبين هذي, توسعكم القادم هل هو بنفس النموذج السابق منك تاخذ براندات عالمية كفرنشايز ولا حتى بدأت تشتغل على برانداتك والله إحنا بدأينا نشتغل هيكون hybrid بين هذه وبين هذه
ok يعني لسى مقتنع انت بجدوى اخذ علامات تجارية اخذ علامات اذا انا ماقدر اسوي زيها هذا واحد اذا الاسم جدا, اوكي يعني لسه مقتن انت بجدوى اخذ علامات تجارية اخذ علامات اذا انا ما اقدر اسوي زيها هذا واحد ذا الاسم جدا
كبير وقوي وال add value, كبير وقوي والadd value
يعطينا know how احنا نتعلم لما نأخذ franchise ترا نتعلم يضيف لنا اذا ماشفنا ان الاسم هذا ممكن يضيف لنا من know how من portfolio من اسم من لا, ويعطينا know how إحنا نتعلم لما ناخذ franchise ترى نتعلم يضيف لنا إذا ما شفنا إنه الاسم هذا ممكن يضيف لنا من know how من portfolio من اسم من لا
مو بس مو بس عشان الاسم بس لازم يعطينا كا know how فالشركة اللي نبغى نأخذ منها نبغى نأخذ من شركة فعلا تكملنا وتضيف لنا, مو بس عشان الاسم بس لازم يعطينا كنوهاو فالشركة اللي نبغى ناخذ منها نبغى ناخذ من شركة فعلا تكملنا واضف لنا
شيء اذا ما فيها إضافة know how احنا الحمد لله الان, شيء اذا ما فيها اضافة نو هاو احنا الحمدلله الان
بقدرتنا انه نصدر know how مو بس انه نستورد know how فا سوينا ميازو كان اول خطوة والحمدلله, بقدرتنا انه نصدر نهاو مو بس انه نستورد نهاو فسوينا ميازه كان اول خطوة والحمد لله
خليك واثق والحمد لله الحمد لله جانا feedback جدا جدا جدا قوي وpositive يعني حتى لدرجة ناس صارت تقول هذا نوزومي plus, خليك واثق والحمد لله الحمد لله جانا فيدباك جدا جدا قوي وبوزيتف يعني حتى لدرجة ناصر تقول هذا نزومي بلس
فال dq to go والطلبات هو زمان كان اسمه نوزومي to go تغير الى كايزو, الـ dq والتكو والطلبات اللي هو زمن كان اسمه نزومي تكو تغير إلى كايزو
وجدا عليه اقبال كويس و و باسعار ارخص نفس ال ingredients حقت ميازو, وجدا عليه اقبال كويس واسعار أرخص نفس الانجريدينز حقت ميازه
ok ونفس ال raw material فا مافيها كلام بس تكلفة التشغيل ارخص ok اء سوينا روباتا فالدايري الشمالي في حطين, اوكي ونفس الـ raw material فما فيها كلام بس التكلفة لتشغيل الرخص اوكي سوينا رباته في الدار الشمالي في حطين
في the canopy,
الحمدلله تبارك الله هذا our own brand من you from the scratch احنا اللي سويناه و developed, الحمدلله تبارك الله هذا أور النبان منيو from the scratch إحنا اللي سوينا وديفولوب
ااء هذي كلها تحت ميازو family روباتا وكايزو تحت ميازو الان ان شاء الله نهاية الشهر مطعم إيطالي اللي احنا سويناه اسمه آجو ok, هذه كلها تحت ميازو family روباة وكايزو تحت ميازو الآن إن شاء الله نهاية الشهر المطعم الإيطالي اللي إحنا سوينا اسمه ajo
اء احنا سوينا ال brand سوينا branding بتشتغل عليه, احنا سوينا البراند سوينا براندينج جلست تشتغل عليه
سنة تقريبا ال branding our own restaurants اللي بيدخل القطاع هذا انت تنصحه, سنة تقريبا البراندينج our own restaurants اللي بيدخل القطاع هذا انت تنصحها
يبدأ franchise ولا ماعنده know how انا انصح انه franchise اذا ماعنده know how بس لمن يجيب ال franchise, يبدأ بـ franchise عنده نوهاو ولا لا ما عنده ما عنده النوهاو أنا أنصح إنه franchise إذا ما عنده نوهاو بس لما نجيب الفرانشايز
يكون يحاول يتعلم ال know how, يكون يحاول يتعل م النوع
مو بس يجيب franchise ويكون هو اللي راكب فالكرسي الخلفي ايه لا حرام, مو بس يجيب فرانشايز ويكون هو اللي راكب في الكرس الخلفي ايه لا حرام
هي في بلدها casual ولا, هي في بلدها casual ولا
upper casual وتجون هنا تفخمونها مرة تصير fine dinning بأسعار اعلى وبتجربة مختلفة عن الأساس,
ok هل تتفق مع هذا هذا الملاحظة والله قد يكون التجربة ايرث كافيه انه فخمنا المكان, هل تتفق مع هذه الملاحضة والله قد يكون ممكن للتجربة ايرت كافية إنو فخ منا المكان
ok بس ال ال الروح وال spirit هي نفسها, بس الروح والسبيريت هي نفسها
ok ما تغيرت لكن ال decor المكان صحيح تغير, أوكي ما تغير لكن الديكور المكان صحيح تغير
ok واضفنا وكانت جاتنا تعليقات كثير ايجابية ok انه انتو رفعتوا من مستوى ايرث كافيه, اوكي وأضفنا وكانت جاتنا تعليقات كثير إيجابية انه انتوا رفعتوا من مستوى إرث كافي
لدرجة انه الان صارت الشركة الام برا تبغى تتعامل مع richard, لدرجة أنه الآن صارت الشركة الأم برضا تبغى تتعامل مع ريتشار
تبغى وبدت تتعامل مع richard مباشرة حبوا الface lift فصار ال face lift اللي احنا عملناه هذا شيء يعطي يعزز لنا ان احنا صرنا احنا نعطي التغيير, بدت تتعامل مع بيتشار مباشرة حبه الفيسلفت اللي احنا عملناه هذا شي يعزز لانه انه احنا صرنا نعطي التغيير
